,SK㈜,롯데쇼핑,HD현대,서부티앤디,하나금융지주,모두투어,SK디앤디,SK리츠,롯데리츠,코람코라이프인프라리츠,신한서부티앤디리츠,코람코더원리츠,스타리츠,디앤디플랫폼리츠,미래에셋글로벌치ㅡ,NH올원리츠,ESR켄달스퀘어리츠,제이알글로벌리츠,이지스레지던스리츠,이지스벨류리츠,NH프라임리츠,신한알파리츠,이리츠코크렙,케이탑리츠
2023-04-21,1.7618157527336897,1.4689732982834591,1.4247094834145522,1.7929321603404456,1.6749420684884353,1.836274987217127,2.1016066955456165,0.9778394863771095,0.9558776548571719,0.9360435586979445,1.2050606424017367,1.0745039283291309,5.044975502400085,0.8239645711259068,1.1416938743323082,0.8120975375299989,1.3984466332100522,0.92977002927937,0.67402007360328,1.1628061275231851,1.0259011755093814,1.635803307658385,0.8728042623675387,1.1696143528913912
2023-04-24,1.727318347452047,1.468532751269498,1.4044073759267428,1.7989340364802724,1.7196635683702135,2.2463324316628395,2.692662837903779,1.056254371294401,1.0037271624857604,0.9952153047671257,1.1770525602394177,1.0127174785593982,3.74026190230669,0.8062802348636914,1.1727994969646596,0.871229711389323,1.435009068586755,0.9393776816319445,0.6712142659490448,1.21575948291789,1.0205045876307188,1.309732846252687,0.8230836407790342,1.352332475094032
2023-04-25,1.7052710615548732,1.468639778115872,1.3859128645217218,1.7852320774586599,1.7003306539551162,2.0216224475634763,1.9148346857802578,1.103402434166033,1.1569201744858955,0.8882669252703399,1.291531517159216,0.9692974395899446,4.787931352053887,0.8099128040128795,1.1047273162984326,0.8882632041061205,1.4367990995221553,0.9257789506955592,0.71864554098253,1.246157014434092,1.0142125079306814,1.5972249168287111,0.7947851913282794,0.9560420479639279
2023-04-26,1.6970464947448245,1.4505406474740963,1.4049061186852372,1.768872494271885,1.651835889288653,1.844806165041425,2.050140901686227,0.971099792038072,1.055537869785584,1.0954404842815966,1.224742085198612,0.8312642243295564,7.126251055729153,0.8250525540893009,1.1765244708042173,0.7587564271643282,1.4057986268605276,0.910180300352551,0.6967290366921002,1.1383246612157876,1.0087438065058405,1.7189203237018837,0.75340351541833,1.1267688548599601
2023-04-27,1.6602217655558045,1.4526380069007472,1.4221447145101116,1.7682212562633834,1.578381258632404,2.146211470479112,2.9279338933461743,0.9252058239126892,0.9042364052107834,1.4023710451916207,1.199620409512383,0.7845686277366567,6.954116711576927,0.7493595745384541,1.2210700774063408,0.8387426198126052,1.3729971097941738,0.9015994530850702,0.6887724178786253,1.1673025272824331,1.0074253505223356,2.0299315553165407,0.7467971026382608,1.5555150266549478
2023-04-28,1.6429248209392695,1.4882551956419627,1.4025723720284966,1.7539168832116312,1.6092530509659293,1.954177764783146,2.0033809693832243,1.048967494832802,1.0275899280731102,1.1317962072077656,1.52353237684425,0.784639474397675,4.575016061585776,0.7468657012961005,1.1431209684181785,0.7711953945187922,1.3740614665869282,0.8836667070758146,0.668821482000612,1.0786208622556848,1.0166576271167829,1.4111254940254478,0.7811574245942245,2.674135771511385
2023-05-02,1.6148628145461856,1.464481184699061,1.3871441994110505,1.7246701294133717,1.5381375384625189,1.7977124901130863,2.1169973800484594,1.0150442480832207,0.9946098320115121,0.9987708237035161,1.3747091240434708,0.8659304570520256,2.218682851479522,0.7554971121150433,1.081243697512053,0.7242435512296024,1.4273632957177989,1.0101641301930613,0.651594727538058,1.1089201886383107,1.0151776592143265,1.5569147598846813,0.7598551360557921,3.0478012440574647
2023-05-03,1.6538811076928748,1.4710390475024333,1.3866344642940849,1.8059777944289859,1.5601762795759955,2.0960935225623905,2.845637180844787,0.9240573003961254,0.9086723831355571,0.9508258785353039,1.2704840969187088,0.7447265093811922,1.7556881643444684,0.7736212306505115,1.0915620588295345,1.176810181673988,1.4522092960444792,1.0142736312565994,0.637091567713502,1.0438113060831202,1.0089136832447125,1.8892335076207647,0.7282034978685645,2.00117724496666
2023-05-04,1.6369970921478336,1.466498507902753,1.3900051733390069,1.7720298702268242,1.722616693124999,2.0541968417715903,1.9746237668798832,0.8730574593885868,0.9300054865598659,1.1920230933000975,1.2105357981623996,0.7388964069859558,2.1008987083097743,0.7139376194490181,1.054360147206288,0.7923338620614865,1.4343456259391134,1.0082349919156217,0.6471637880982365,1.0706675680675768,1.010301142920229,1.3065851099043022,0.7165054961803007,1.9256420324397139
2023-05-08,1.6068681560375317,1.4467491187712178,1.4991911226993562,1.7531961091818562,1.4565035803141102,1.7617127223864373,2.0906606488181216,1.5655747118488992,0.9281917305902103,1.2420581191147937,1.1948236859300696,0.6815357918658524,1.7838524430612943,0.7016684899266853,1.0130660398829323,0.7959023713815861,1.4034135936260392,0.9870388173083703,0.6399804163176701,1.008313869669177,1.0042579961938851,1.3077163658456523,0.6852365892899521,2.1934844885359865
2023-05-09,1.6415639661601227,1.5224219769952083,1.5196650814624575,1.7461212627374574,1.692367555356734,2.0394333987288036,2.7580064500861567,1.1790011364821769,0.9989483935840368,0.9096422398000708,1.210934505247959,0.6645031587608169,1.4017974086734046,0.7303860814517743,0.9810962175291084,1.0765081453773528,1.5976998820233497,0.971594424991631,0.7008089839023516,1.033201056640069,0.9983132139277887,1.5299187672689847,0.6818305689935746,1.504472521912007
2023-05-10,1.615678266903428,1.5078167491213632,1.4917412164142878,1.755175852443949,1.497385266429888,1.9757693656479596,2.3554026621791095,0.8834503661419694,1.0184656000324956,0.8636202107159656,1.177148629855822,0.6434452565804287,1.4714221857111882,0.9804823165703918,0.9550048849539076,0.9928466049191712,1.554089505289901,0.9500358412590183,0.6805076266170651,0.9825327503540384,0.9927202981792783,1.103768932723465,0.8690873215505567,1.4458825899160583
