Date,SK리츠,롯데리츠,삼성FN리츠,한화리츠,신한서부티앤디리츠,스타리츠,디앤디플랫폼리츠
2017-03-30,,,,,,1.04046938587452,
2017-03-31,,,,,,0.9153257881947899,
2017-04-03,,,,,,0.11339141030175001,
2017-04-04,,,,,,-0.1132629798116,
2017-04-05,,,,,,0.11339141030175001,
2017-04-06,,,,,,-0.9060070049392599,
2017-04-07,,,,,,0.0,
2017-04-10,,,,,,-0.22856449208107002,
2017-04-11,,,,,,-0.22909898867574,
2017-04-12,,,,,,-0.34442667852241,
2017-04-13,,,,,,-0.8064544374750101,
2017-04-14,,,,,,-2.20674099231236,
2017-04-17,,,,,,2.37529251676118,
2017-04-18,,,,,,0.34802280460288,
2017-04-19,,,,,,0.11561991307253,
2017-04-20,,,,,,3.92608739534148,
2017-04-21,,,,,,2.44445483629303,
2017-04-24,,,,,,1.51843323812963,
2017-04-25,,,,,,-1.8162501711552401,
2017-04-26,,,,,,0.76171064733618,
2017-04-27,,,,,,-1.07992185009627,
2017-04-28,,,,,,0.21834437051747999,
2017-05-02,,,,,,-0.7625196347771,
2017-05-04,,,,,,0.98791096735413,
2017-05-08,,,,,,-0.21738472676863999,
2017-05-10,,,,,,1.30720165022164,
2017-05-11,,,,,,-0.64518251227166,
2017-05-12,,,,,,-0.6493413021948901,
2017-05-15,,,,,,-0.6535853015026201,
2017-05-16,,,,,,0.0,
2017-05-17,,,,,,0.76752572100269,
2017-05-18,,,,,,0.0,
2017-05-19,,,,,,0.10881580676231,
2017-05-22,,,,,,0.0,
2017-05-23,,,,,,0.10870785324657001,
2017-05-24,,,,,,0.32571784598753,
2017-05-25,,,,,,-0.21643339156983998,
2017-05-26,,,,,,0.54228801688565,
2017-05-29,,,,,,-0.3236301675215,
2017-05-30,,,,,,-0.5411246064099701,
2017-05-31,,,,,,0.10881580676231,
2017-06-01,,,,,,0.32609258001521,
2017-06-02,,,,,,-0.8667229145358,
2017-06-05,,,,,,0.43713476492779,
2017-06-07,,,,,,0.2176419513364,
2017-06-08,,,,,,-0.10858980759787999,
2017-06-09,,,,,,0.10870785324657001,
2017-06-12,,,,,,-0.10858980759787999,
2017-06-13,,,,,,0.0,
2017-06-14,,,,,,-0.43477978011210994,
2017-06-15,,,,,,0.21834437051747999,
2017-06-16,,,,,,0.0,
2017-06-19,,,,,,-0.43572698402579,
2017-06-20,,,,,,0.32823320044832,
2017-06-21,,,,,,0.32713863411331,
2017-06-22,,,,,,-0.21738472676863999,
2017-06-23,,,,,,-0.10892398420234001,
2017-06-26,,,,,,-0.54525523102197,
2017-06-27,,,,,,-0.8772079685418399,
2017-06-28,,,,,,-0.5530858592546299,
2017-06-29,,,,,,0.55616191214526,
2017-06-30,,,,,,0.44248550235722994,
2017-07-03,,,,,,0.0,
2017-07-04,,,,,,-0.22025763373554,
2017-07-05,,,,,,-1.21412781541196,
2017-07-06,,,,,,0.5586475354194,
2017-07-07,,,,,,-0.11110246687588,
2017-07-10,,,,,,0.0,
2017-07-11,,,,,,-0.33372039643602996,
2017-07-12,,,,,,0.33483781853145,
2017-07-13,,,,,,0.33368869305121,
2017-07-14,,,,,,-0.6651894275800301,
2017-07-17,,,,,,0.44643628713538,
2017-07-18,,,,,,0.33333906878927,
2017-07-19,,,,,,0.0,
2017-07-20,,,,,,0.0,
2017-07-21,,,,,,0.66444218009502,
2017-07-24,,,,,,0.0,
2017-07-25,,,,,,0.110023349783,
2017-07-26,,,,,,0.0,
2017-07-27,,,,,,-0.21978398278811,
2017-07-28,,,,,,-0.22025763373554,
2017-07-31,,,,,,-1.87639079052216,
2017-08-01,,,,,,0.67492724783122,
2017-08-02,,,,,,0.5586475354194,
2017-08-03,,,,,,-0.55554400254105,
2017-08-04,,,,,,0.22344627613777002,
2017-08-07,,,,,,0.1114952361656,
2017-08-08,,,,,,0.22271038678247,
2017-08-09,,,,,,-0.11110246687588,
2017-08-10,,,,,,-1.2235815694274499,
2017-08-11,,,,,,0.11260384160442999,
2017-08-14,,,,,,-0.33746362391561,
2017-08-16,,,,,,-0.67719114828367,
2017-08-17,,,,,,0.68180829369686,
2017-08-18,,,,,,0.45148578551609997,
2017-08-21,,,,,,-0.44945655306694,
2017-08-22,,,,,,-0.11286876566541,
2017-08-23,,,,,,-0.11297483325638,
2017-08-24,,,,,,-2.48869806793786,
