,Date,SK㈜,롯데쇼핑,HD현대,서부티앤디,하나금융지주,모두투어,SK디앤디
21,2022-05-02,255031.671875,86800.515625,50862.70703125,9493.0185546875,40077.703125,22377.29296875,26728.873046875
22,2022-05-03,247447.09375,86616.8046875,51037.79296875,9273.2724609375,39776.69140625,21885.484375,26682.0625
23,2022-05-04,246973.078125,85881.984375,51212.87890625,9185.375,40679.7265625,21098.591796875,26541.630859375
24,2022-05-06,245076.921875,85973.8359375,51387.96484375,9053.5283203125,40507.72265625,21000.228515625,26448.01171875
25,2022-05-10,233700.046875,85422.7265625,51738.13671875,8833.7822265625,39518.6796875,20410.05859375,25886.28125
26,2022-05-11,231329.859375,88913.1171875,50775.1640625,8877.7314453125,38271.62109375,20557.6015625,27056.546875
27,2022-05-12,229907.75,89647.9375,50512.53125,8596.4560546875,38400.62890625,19426.44140625,26822.49609375
28,2022-05-13,232277.921875,93230.1796875,51650.59765625,8657.9853515625,39475.67578125,20016.611328125,27758.70703125
29,2022-05-16,232751.96875,93689.4375,52350.9453125,8403.080078125,39948.6953125,20360.87890625,27665.0859375
30,2022-05-17,237018.28125,92770.9140625,53313.921875,8359.1298828125,39776.69140625,20065.79296875,27196.98046875
31,2022-05-18,235122.15625,92770.9140625,53751.63671875,8156.9638671875,39733.6875,19672.345703125,27009.736328125
32,2022-05-19,234174.078125,89096.8203125,52876.20703125,7963.58837890625,38959.65625,19426.44140625,26775.68359375
33,2022-05-20,235596.1875,88453.8515625,52526.03125,8209.7041015625,40378.71484375,19672.345703125,27196.98046875
34,2022-05-23,233226.0,89647.9375,51300.421875,8165.75439453125,40765.734375,19721.52734375,27665.0859375
35,2022-05-24,220901.046875,89096.8203125,50687.6171875,7972.3779296875,40980.74609375,19524.802734375,27571.462890625
36,2022-05-25,224219.3125,89464.2265625,50950.25,8007.53759765625,41152.74609375,19524.802734375,27805.51953125
37,2022-05-26,223745.28125,88637.5625,51212.87890625,8042.69677734375,41453.76171875,19524.802734375,27618.275390625
38,2022-05-27,225641.421875,90107.1953125,51913.2265625,8174.54443359375,42184.796875,20459.240234375,27805.51953125
39,2022-05-30,230381.78125,91852.3984375,52438.4921875,8262.4423828125,42571.80859375,20803.505859375,27945.94921875
40,2022-05-31,235122.15625,93230.1796875,54714.6171875,8341.55078125,42571.80859375,20803.505859375,28928.97265625
41,2022-06-02,236544.265625,90474.6015625,54714.6171875,8323.9716796875,40937.73828125,20508.419921875,28460.865234375
42,2022-06-03,237018.28125,97822.796875,55064.7890625,8271.2333984375,40937.73828125,21098.591796875,28835.353515625
43,2022-06-07,233700.046875,96445.015625,55765.13671875,8042.69677734375,40206.70703125,20705.14453125,28367.248046875
44,2022-06-08,233700.046875,99200.5859375,56990.7421875,8200.9130859375,40206.70703125,20705.14453125,28273.625
45,2022-06-09,236070.21875,97363.5390625,56728.11328125,8139.38525390625,40034.703125,20459.240234375,27290.599609375
46,2022-06-10,233700.046875,95526.4921875,57078.2890625,8086.646484375,39561.6796875,20114.974609375,26682.0625
47,2022-06-13,226115.453125,92770.9140625,54977.24609375,7647.154296875,38443.63671875,19229.71875,25418.17578125
48,2022-06-14,224693.34375,93230.1796875,54802.15625,7620.78515625,38830.65234375,19180.537109375,24950.0703125
49,2022-06-15,215686.640625,92311.65625,53138.8359375,7532.88623046875,38099.62109375,18688.728515625,24294.720703125
50,2022-06-16,216634.71875,92770.9140625,53226.37890625,7506.51708984375,37798.60546875,18639.548828125,23873.42578125
51,2022-06-17,219478.953125,89923.5,52350.9453125,7304.3505859375,36637.5546875,18147.740234375,24013.857421875
52,2022-06-20,212842.4375,90107.1953125,51825.68359375,7040.65625,36078.53125,17016.580078125,23077.642578125
53,2022-06-21,215212.609375,94607.96875,53576.546875,7119.7646484375,36293.54296875,17213.302734375,23358.509765625
54,2022-06-22,206205.921875,91117.5703125,51913.2265625,6759.38134765625,34401.4609375,15688.6962890625,22796.779296875
55,2022-06-23,204783.8125,90842.015625,50950.25,6548.42529296875,34444.46484375,14950.9833984375,22375.486328125
56,2022-06-24,210472.25,92770.9140625,51650.59765625,6794.5400390625,34659.47265625,15098.525390625,23592.55859375
57,2022-06-27,210472.25,95067.2265625,53664.09375,6979.126953125,34229.453125,16180.5048828125,24013.857421875
58,2022-06-28,213316.46875,94607.96875,54014.26953125,6847.27978515625,35046.48828125,16032.9619140625,23967.046875
59,2022-06-29,208067.078125,93689.4375,52681.67578125,6697.85205078125,35002.625,15934.6005859375,24299.921875
60,2022-06-30,205203.765625,95526.4921875,52770.51953125,6478.10693359375,34520.13671875,15737.876953125,24537.69140625
61,2022-07-01,201863.21875,92311.65625,51526.76953125,6346.2587890625,34914.90234375,15295.2490234375,24537.69140625
62,2022-07-04,199954.359375,95067.2265625,49305.78515625,6240.78125,33642.87890625,15098.525390625,23539.0625
63,2022-07-05,206635.421875,93689.4375,48683.9140625,6548.42529296875,34169.23046875,15344.4296875,23824.3828125
64,2022-07-06,196136.609375,91209.4296875,45929.89453125,6328.67919921875,32941.0703125,15147.7060546875,23634.171875
65,2022-07-07,198522.703125,90474.6015625,46640.609375,6486.896484375,32283.125,15491.97265625,23729.279296875
66,2022-07-08,198999.921875,90933.875,46995.96875,6425.3671875,32634.029296875,15393.6103515625,23586.615234375
67,2022-07-11,198522.703125,86616.8046875,46462.9296875,6302.310546875,32063.810546875,15098.525390625,23396.40234375
68,2022-07-12,197091.046875,82759.0078125,45663.37890625,6100.14404296875,31625.1796875,14213.2705078125,23396.40234375
69,2022-07-13,198999.921875,83126.421875,45929.89453125,6284.72998046875,31274.27734375,14803.4404296875,22255.11328125
70,2022-07-14,197091.046875,82759.0078125,45752.21484375,6275.9404296875,30528.60546875,14950.9833984375,21684.470703125
71,2022-07-15,200908.78125,81564.9296875,45396.859375,6117.7236328125,29695.212890625,14655.8974609375,21304.041015625
72,2022-07-18,202817.671875,82575.3046875,46729.453125,6425.3671875,31230.416015625,14803.4404296875,22064.900390625
73,2022-07-19,206158.1875,82207.890625,46729.453125,6583.58447265625,31274.27734375,14803.4404296875,22350.220703125
74,2022-07-20,205680.984375,85606.4296875,46995.96875,6478.10693359375,32107.673828125,14852.62109375,22255.11328125
75,2022-07-21,206158.1875,86892.359375,47084.80859375,6645.11328125,32809.484375,15000.1640625,22587.990234375
76,2022-07-22,204249.328125,86065.6953125,47262.484375,6434.1572265625,31712.90625,14803.4404296875,22587.990234375
77,2022-07-25,207589.859375,86524.953125,47351.32421875,6566.0048828125,31800.6328125,14754.259765625,22730.65234375
78,2022-07-26,207589.859375,87167.921875,48506.234375,6908.80859375,31493.59375,14754.259765625,23206.189453125
79,2022-07-27,209498.734375,86892.359375,49039.265625,6987.9169921875,31669.041015625,14557.5361328125,23586.615234375
80,2022-07-28,208544.28125,85514.578125,49216.9453125,7031.8662109375,32283.125,14459.1748046875,24442.58203125
81,2022-07-29,209975.9375,87627.1875,50549.53515625,7014.2861328125,32634.029296875,14852.62109375,24490.134765625
82,2022-08-01,208067.078125,86249.3984375,51082.5703125,7102.1845703125,32370.8515625,15147.7060546875,24918.119140625
83,2022-08-02,204726.546875,84412.3515625,50816.0546875,7198.873046875,32370.8515625,14754.259765625,24680.3515625
84,2022-08-03,206158.1875,86341.25,50816.0546875,7190.0830078125,32326.98828125,15000.1640625,24490.134765625
85,2022-08-04,205680.984375,87719.0390625,50283.01953125,7260.40185546875,32634.029296875,15541.1533203125,24918.119140625
86,2022-08-05,208067.078125,89096.8203125,50194.17578125,7383.458984375,33379.69921875,15541.1533203125,25583.87109375
87,2022-08-08,209498.734375,93230.1796875,50460.69921875,7365.87939453125,34256.95703125,15541.1533203125,25916.74609375
88,2022-08-09,210930.359375,93230.1796875,50816.0546875,7383.458984375,34607.859375,15639.515625,26772.712890625
89,2022-08-10,212839.25,93230.1796875,51882.125,7427.40869140625,34476.2734375,15393.6103515625,26725.158203125
90,2022-08-11,218088.640625,94607.96875,52059.8046875,7436.19873046875,35221.94140625,15934.6005859375,26725.158203125
91,2022-08-12,219520.296875,93689.4375,53037.0390625,7497.7275390625,34739.44921875,15885.419921875,27248.25
92,2022-08-16,219043.078125,92770.9140625,52503.99609375,7260.40185546875,34344.68359375,15934.6005859375,26962.92578125
93,2022-08-17,225724.125,92770.9140625,52415.16015625,7119.7646484375,34432.41015625,15590.333984375,25964.30078125
94,2022-08-18,225246.921875,93230.1796875,52770.51953125,7067.025390625,33774.46484375,15737.876953125,25964.30078125
95,2022-08-19,220951.953125,91852.3984375,52592.83984375,7040.65625,33774.46484375,15590.333984375,26487.390625
96,2022-08-22,219043.078125,93230.1796875,53214.71484375,6900.0185546875,33160.3828125,15393.6103515625,26059.40625
97,2022-08-23,215225.34375,91393.1328125,53658.91015625,6856.0693359375,33116.51953125,15344.4296875,26059.40625
98,2022-08-24,221906.390625,91484.984375,55258.015625,7084.60498046875,34081.50390625,16672.3125,25964.30078125
99,2022-08-25,223815.265625,92311.65625,54991.5,7190.0830078125,34388.546875,16672.3125,25774.0859375
100,2022-08-26,222860.8125,92311.65625,55524.53515625,7023.076171875,34256.95703125,16573.951171875,25774.0859375
101,2022-08-29,216656.984375,89647.9375,54991.5,6812.12060546875,33379.69921875,17114.94140625,25536.31640625
102,2022-08-30,217134.21875,91209.4296875,55879.89453125,7084.60498046875,34037.640625,17852.654296875,25869.193359375
103,2022-08-31,222383.625,90750.1640625,56146.4140625,7040.65625,34432.41015625,17557.568359375,25488.76171875
104,2022-09-01,213316.46875,88270.15625,54724.98046875,6785.75048828125,32897.20703125,17360.845703125,24537.69140625
105,2022-09-02,214270.90625,88913.1171875,54813.8203125,6768.17138671875,33072.65625,17508.388671875,24252.369140625
106,2022-09-05,214748.125,89096.8203125,54724.98046875,6750.591796875,33379.69921875,17213.302734375,24347.474609375
107,2022-09-06,210930.359375,89372.3828125,55346.859375,6750.591796875,33291.97265625,17705.111328125,24490.134765625
108,2022-09-07,209021.5,87719.0390625,53925.4296875,6486.896484375,32283.125,17213.302734375,24062.15234375
109,2022-09-08,209498.734375,89739.7890625,53303.5546875,6601.1640625,32458.578125,17262.484375,24204.814453125
110,2022-09-13,219520.296875,90015.34375,54103.109375,6829.7001953125,34432.41015625,18049.376953125,24727.90234375
111,2022-09-14,214270.90625,86157.546875,52237.48046875,6592.375,33730.6015625,17557.568359375,24062.15234375
112,2022-09-15,217611.421875,86800.515625,52859.359375,6504.4755859375,33993.78125,17803.47265625,24157.259765625
113,2022-09-16,214270.90625,85790.1328125,51970.9609375,6328.67919921875,34125.36328125,18639.548828125,23871.939453125
114,2022-09-19,211407.59375,84779.7578125,51793.28515625,6319.8896484375,33862.19140625,18836.271484375,23396.40234375
115,2022-09-20,215225.34375,86708.6640625,52148.640625,6442.947265625,34256.95703125,18983.814453125,23776.83203125
116,2022-09-21,213316.46875,86708.6640625,52415.16015625,6706.64208984375,33642.87890625,18983.814453125,24252.369140625
117,2022-09-22,211884.8125,86157.546875,53303.5546875,6645.11328125,33467.42578125,18541.185546875,23871.939453125
118,2022-09-23,204726.546875,83034.5625,52592.83984375,6434.1572265625,34344.68359375,17901.8359375,23919.4921875
119,2022-09-26,194704.96875,79268.6171875,49838.82421875,6126.513671875,32897.20703125,17508.388671875,22825.7578125
120,2022-09-27,191841.65625,82575.3046875,49661.140625,6240.78125,31976.083984375,18590.3671875,22397.775390625
121,2022-09-28,185160.59375,80646.3984375,48150.87890625,6144.0927734375,32019.947265625,17951.015625,21208.93359375
122,2022-09-29,186592.25,80187.140625,48861.58984375,6038.61474609375,32019.947265625,17213.302734375,20923.611328125
123,2022-09-30,183251.734375,79452.3203125,48062.0390625,6021.03564453125,31098.82421875,17262.484375,21256.48828125
124,2022-10-04,192318.875,83677.53125,50549.53515625,6223.20166015625,32677.888671875,17852.654296875,21636.916015625
125,2022-10-05,190887.234375,80554.546875,50904.890625,6126.513671875,33555.15234375,17754.29296875,21636.916015625
126,2022-10-06,193273.3125,81564.9296875,51437.92578125,6205.62158203125,32765.615234375,18049.376953125,21636.916015625
127,2022-10-07,196613.828125,82116.0390625,52503.99609375,6636.32373046875,33204.24609375,17410.025390625,21636.916015625
128,2022-10-11,190410.0,81197.515625,51171.41015625,6152.8828125,32326.98828125,16180.5048828125,21018.71875
129,2022-10-12,192796.09375,81840.484375,51526.76953125,6214.41162109375,32765.615234375,16524.771484375,21113.826171875
130,2022-10-13,190410.0,80278.9921875,50993.734375,5977.0859375,32897.20703125,15491.97265625,20400.521484375
131,2022-10-14,196613.828125,81656.7734375,51970.9609375,6161.6728515625,33730.6015625,15934.6005859375,20638.291015625
132,2022-10-17,189455.5625,81473.078125,51349.08984375,6064.984375,33599.01171875,15737.876953125,20638.291015625
133,2022-10-18,195659.40625,83126.421875,51704.4453125,6126.513671875,34563.99609375,16180.5048828125,21066.2734375
134,2022-10-19,195182.171875,82667.1484375,52237.48046875,5977.0859375,34651.7265625,15639.515625,20780.951171875
135,2022-10-20,198045.484375,84320.4921875,51882.125,5836.44873046875,34344.68359375,15246.068359375,20590.734375
136,2022-10-21,192796.09375,83034.5625,51082.5703125,5783.7099609375,34037.640625,14950.9833984375,20495.630859375
137,2022-10-24,192796.09375,82575.3046875,50816.0546875,5941.9267578125,33160.3828125,15147.7060546875,20305.4140625
138,2022-10-25,197091.046875,81289.3671875,50194.17578125,5854.0283203125,33467.42578125,14803.4404296875,20305.4140625
139,2022-10-26,196136.609375,81197.515625,49927.66015625,5748.55078125,34388.546875,14557.5361328125,19972.5390625
140,2022-10-27,200908.78125,82391.59375,52326.3203125,5977.0859375,36055.33984375,15000.1640625,20210.306640625
141,2022-10-28,200908.78125,83953.0859375,53570.07421875,5924.34716796875,36274.65625,14705.0791015625,19877.431640625
142,2022-10-31,204249.328125,80278.9921875,54103.109375,5906.767578125,36186.92578125,14803.4404296875,19592.109375
143,2022-11-01,208067.078125,81013.8125,54280.78515625,6012.24560546875,36230.79296875,15000.1640625,19924.982421875
144,2022-11-02,208544.28125,82299.7421875,54547.30078125,5959.50634765625,36143.0625,14852.62109375,20162.75390625
145,2022-11-03,209498.734375,81748.625,54547.30078125,5845.23876953125,35836.0234375,14459.1748046875,19829.87890625
146,2022-11-04,208067.078125,82483.453125,55346.859375,5871.6083984375,35748.296875,14950.9833984375,19544.5546875
147,2022-11-07,211884.8125,81656.7734375,56679.44921875,5906.767578125,35792.16015625,15098.525390625,19734.771484375
148,2022-11-08,213793.671875,81840.484375,56945.96484375,6047.40478515625,35748.296875,15442.7919921875,20685.841796875
149,2022-11-09,213316.46875,82116.0390625,56057.5703125,5977.0859375,36143.0625,15098.525390625,21113.826171875
150,2022-11-10,209975.9375,80462.6953125,54636.14453125,5968.29638671875,35572.84765625,14852.62109375,21446.701171875
151,2022-11-11,216656.984375,82759.0078125,54902.66015625,6302.310546875,36318.51171875,15983.78125,21589.361328125
152,2022-11-14,211884.8125,83218.265625,55435.6953125,6196.83203125,36186.92578125,15885.419921875,21018.71875
153,2022-11-15,209021.5,82942.7109375,54724.98046875,6451.7373046875,35923.74609375,16278.8662109375,21208.93359375
154,2022-11-16,209975.9375,83585.6796875,55258.015625,6363.83837890625,36625.5546875,16278.8662109375,21256.48828125
155,2022-11-17,206635.421875,81105.6640625,55080.33984375,6258.36083984375,35967.61328125,15737.876953125,21304.041015625
156,2022-11-18,201386.015625,80278.9921875,55879.89453125,6214.41162109375,36318.51171875,15295.2490234375,21256.48828125
157,2022-11-21,198999.921875,79727.875,57034.8046875,6170.46240234375,36801.0078125,14950.9833984375,21256.48828125
158,2022-11-22,196613.828125,78350.09375,56501.76953125,6152.8828125,37108.05078125,14803.4404296875,20448.07421875
159,2022-11-23,195659.40625,79084.90625,57567.83984375,6293.5205078125,37064.1875,15246.068359375,20495.630859375
160,2022-11-24,198522.703125,78258.2421875,56945.96484375,6416.57763671875,38029.16796875,15885.419921875,20590.734375
161,2022-11-25,200431.578125,78625.6484375,57479.0,6504.4755859375,37985.30859375,15639.515625,20590.734375
162,2022-11-28,200908.78125,76329.34375,57301.3203125,6355.048828125,36713.28515625,15147.7060546875,22064.900390625
163,2022-11-29,205680.984375,77247.8671875,57567.83984375,6548.42529296875,38380.07421875,15787.0576171875,22064.900390625
164,2022-11-30,209021.5,77615.2734375,57301.3203125,6539.63525390625,39081.87890625,15737.876953125,21827.130859375
165,2022-12-01,207589.859375,77523.4140625,57745.51953125,6653.9033203125,40353.91015625,16426.408203125,21827.130859375
166,2022-12-02,201386.015625,77064.15625,56501.76953125,6706.64208984375,39959.140625,16426.408203125,21874.68359375
167,2022-12-05,201386.015625,78166.3828125,57034.8046875,6908.80859375,40003.00390625,16819.85546875,21351.59375
168,2022-12-06,199954.359375,78809.3515625,57479.0,6785.75048828125,39783.6875,16819.85546875,20828.50390625
169,2022-12-07,194704.96875,83126.421875,56768.28515625,6768.17138671875,38687.11328125,16918.216796875,20448.07421875
170,2022-12-08,194704.96875,81013.8125,56235.25,6689.06298828125,39301.19921875,16573.951171875,20115.19921875
171,2022-12-09,194227.734375,82759.0078125,56679.44921875,6838.48974609375,40748.671875,16918.216796875,20495.630859375
172,2022-12-12,192318.875,84228.640625,57656.6796875,6768.17138671875,41406.61328125,16721.494140625,20495.630859375
173,2022-12-13,193273.3125,83861.234375,57301.3203125,6776.9609375,40660.9453125,16377.228515625,20448.07421875
174,2022-12-14,196136.609375,82667.1484375,58100.87109375,6935.177734375,40485.4921875,16426.408203125,20638.291015625
175,2022-12-15,193750.53125,80646.3984375,57834.35546875,6680.27294921875,39081.87890625,15983.78125,20400.521484375
176,2022-12-16,194227.734375,81289.3671875,57656.6796875,6557.21533203125,39257.33203125,15737.876953125,20495.630859375
177,2022-12-19,193750.53125,80738.25,57745.51953125,6618.74365234375,39081.87890625,16082.142578125,20020.091796875
178,2022-12-20,191364.421875,80370.84375,57034.8046875,6513.265625,39125.7421875,15442.7919921875,19687.21484375
179,2022-12-21,190410.0,80187.140625,57745.51953125,6548.42529296875,39739.82421875,15737.876953125,20162.75390625
180,2022-12-22,191841.65625,82667.1484375,57834.35546875,6785.75048828125,39739.82421875,16524.771484375,20162.75390625
181,2022-12-23,189455.5625,81656.7734375,57479.0,6645.11328125,39169.60546875,16426.408203125,19877.431640625
182,2022-12-26,191364.421875,82207.890625,56679.44921875,6715.431640625,39125.7421875,16426.408203125,19687.21484375
183,2022-12-27,193273.3125,83585.6796875,56590.60546875,7014.2861328125,39739.82421875,17016.580078125,19734.771484375
184,2022-12-28,190845.25,88446.421875,56684.92578125,7205.22509765625,39182.07421875,17360.845703125,19880.234375
185,2022-12-29,183561.09375,86730.8671875,53855.390625,6988.52685546875,39089.1171875,16770.67578125,19443.83984375
186,2023-01-02,179676.203125,86826.171875,53195.171875,6663.47900390625,37927.1328125,15983.78125,19104.419921875
187,2023-01-03,178704.96875,88160.4921875,52251.99609375,6699.595703125,38763.7578125,17360.845703125,19201.3984375
188,2023-01-04,183075.46875,88160.4921875,51497.44921875,6699.595703125,40715.89453125,17951.015625,19201.3984375
189,2023-01-05,182104.25,89494.8125,52346.3125,6771.828125,43644.08984375,17852.654296875,19346.86328125
190,2023-01-06,181133.03125,89780.7421875,52817.8984375,6943.38134765625,45363.82421875,18147.740234375,19443.83984375
191,2023-01-09,187931.578125,93116.546875,53100.8515625,7042.70166015625,45224.3828125,18639.548828125,19734.76953125
192,2023-01-10,184046.6875,92735.3125,53289.48828125,6925.32275390625,45921.57421875,18196.919921875,19783.2578125
193,2023-01-11,184046.6875,94260.25,53289.48828125,6997.55615234375,44434.234375,18541.185546875,20122.677734375
194,2023-01-12,185017.921875,93402.46875,54044.03125,6844.0615234375,44713.1171875,17754.29296875,20171.1640625
195,2023-01-13,187445.984375,92925.9296875,56401.97265625,6907.26513671875,46014.53515625,18344.462890625,20074.1875
196,2023-01-16,188902.8125,94641.484375,55553.109375,7151.05078125,48896.25390625,19672.345703125,20122.677734375
197,2023-01-17,188417.203125,94546.171875,57345.1484375,6916.2939453125,48524.421875,20164.154296875,20122.677734375
198,2023-01-18,186474.765625,97214.8203125,56873.5625,6979.498046875,47501.875,20951.048828125,20074.1875
199,2023-01-19,187445.984375,96738.2734375,58948.546875,7069.78857421875,47222.99609375,20557.6015625,20074.1875
200,2023-01-20,188417.203125,95308.640625,59608.7734375,7114.93408203125,47873.70703125,21000.228515625,20462.09375
201,2023-01-25,189097.046875,91877.53125,59420.13671875,7123.96337890625,48710.3359375,20754.32421875,20462.09375
202,2023-01-26,192204.96875,92068.1484375,59608.7734375,7169.10888671875,49361.04296875,20262.515625,20656.048828125
203,2023-01-27,199586.265625,91972.84375,60174.6796875,7223.283203125,49361.04296875,20410.05859375,20656.048828125
204,2023-01-30,194050.296875,90924.4453125,58948.546875,7114.93408203125,47594.83203125,20164.154296875,20316.62890625
205,2023-01-31,192399.203125,89590.125,57628.1015625,7123.96337890625,45317.34375,20164.154296875,20316.62890625
206,2023-02-01,194730.140625,89876.0546875,57722.41796875,7196.1962890625,45735.66015625,20114.974609375,20946.978515625
207,2023-02-02,192593.453125,89113.578125,57062.1953125,7187.16748046875,44480.71484375,20065.79296875,21189.421875
208,2023-02-03,194730.140625,89971.359375,56684.92578125,7132.99267578125,45177.90625,20016.611328125,21189.421875
