Date,SK리츠,롯데리츠,코람코라이프인프라리츠,신한서부티앤디리츠,코람코더원리츠,스타리츠,디앤디플랫폼리츠,미래에셋글로벌치ㅡ,NH올원리츠,ESR켄달스퀘어리츠,제이알글로벌리츠,이지스레지던스리츠,이지스벨류리츠,NH프라임리츠,신한알파리츠,이리츠코크렙,케이탑리츠
2022-10-06,4532.0146484375,4470.80419921875,4409.8837890625,3703.299072265625,4105.7216796875,2848.033203125,3593.178955078125,3551.7197265625,3812.4140625,4512.17919921875,3913.872802734375,3958.975341796875,3771.206298828125,3794.8662109375,6803.1025390625,4977.32958984375,767.5009155273438
2022-10-07,4550.0703125,4452.59326171875,4419.18701171875,3694.449951171875,4036.9873046875,2832.40185546875,3510.682373046875,3551.7197265625,3743.597900390625,4426.78955078125,3935.689208984375,3940.27880859375,3709.527587890625,3786.280517578125,6803.1025390625,4949.47119140625,764.2625122070312
2022-10-11,4374.0263671875,4334.2216796875,4307.54443359375,3513.0458984375,3977.417724609375,2788.63427734375,3299.8583984375,3430.969482421875,3592.202392578125,4161.6318359375,3813.517333984375,3832.7744140625,3705.1220703125,3687.545166015625,6512.44873046875,4800.89404296875,744.8320922851562
2022-10-12,4288.2607421875,4288.69384765625,4237.767578125,3309.519287109375,3752.88623046875,2794.88671875,3162.364013671875,3235.27099609375,3390.341796875,4044.7822265625,3787.337158203125,3809.40380859375,3665.4716796875,3653.20263671875,6512.44873046875,4763.74951171875,740.7841186523438
2022-10-13,4107.703125,4038.292724609375,4209.85693359375,3105.99267578125,3574.17724609375,2622.94189453125,3061.53515625,3164.486572265625,3165.54248046875,3838.048828125,3752.43115234375,3739.2919921875,3550.92529296875,3507.246337890625,6312.625,4568.74267578125,713.2576904296875
2022-10-14,4039.993408203125,3997.31787109375,4167.9912109375,3154.662109375,3633.746826171875,2657.330810546875,3056.9521484375,3189.46923828125,3138.015869140625,3761.647705078125,3761.157470703125,3739.2919921875,3533.302978515625,3468.610595703125,6276.29296875,4629.10205078125,727.8305053710938
2022-10-17,4107.703125,3824.313232421875,4102.8662109375,3052.89892578125,3569.59521484375,2632.320556640625,2992.7880859375,3172.814208984375,3004.971435546875,3608.8447265625,3673.8916015625,3650.48388671875,3502.463623046875,3442.853759765625,5994.72314453125,4513.0263671875,727.8305053710938
2022-10-18,4207.01025390625,3728.705322265625,4140.08056640625,3097.1435546875,3684.15185546875,2622.94189453125,2988.204833984375,3176.97802734375,2936.1552734375,3590.86767578125,3673.8916015625,3692.55078125,3537.708740234375,3460.025146484375,6040.13720703125,4526.95556640625,730.2593383789062
2022-10-19,4211.52392578125,3651.30859375,4093.5625,3097.1435546875,3894.93701171875,2651.078369140625,2974.45556640625,3143.66748046875,2826.04931640625,3460.535888671875,3595.352294921875,3622.439208984375,3524.49169921875,3554.467529296875,5994.72314453125,4420.16552734375,737.5457153320312
2022-10-20,3981.31201171875,3473.751220703125,3986.57177734375,3017.502685546875,3720.81005859375,2632.320556640625,2878.209716796875,3039.57275390625,2706.76806640625,3172.906982421875,3486.270263671875,3514.934326171875,3506.869384765625,3502.95361328125,6076.46875,4503.740234375,725.4016723632812
2022-10-21,3963.256103515625,3369.037841796875,4014.482421875,2968.83349609375,3665.822998046875,2644.82568359375,2804.87939453125,2981.279541015625,2656.302978515625,3011.11572265625,3394.64111328125,3379.38525390625,3462.813232421875,3464.31787109375,6121.88427734375,4494.4541015625,708.4000854492188
2022-10-24,3985.826171875,3373.59033203125,4065.65185546875,3021.927490234375,3757.46875,2566.6689453125,2823.2119140625,2972.95166015625,2679.241455078125,2993.138916015625,3425.18408203125,3412.10400390625,3586.17041015625,3455.732177734375,6185.4638671875,4559.45654296875,709.209716796875
2022-10-25,4044.50732421875,3264.324462890625,4084.25927734375,3044.049560546875,3707.0634765625,2538.532470703125,2795.71337890625,2964.624267578125,2656.302978515625,2970.667724609375,3420.82080078125,3360.688720703125,3630.2265625,3477.1962890625,6176.38134765625,4633.7451171875,710.0193481445312
2022-10-26,4089.646728515625,3259.771728515625,4112.169921875,3057.3232421875,3725.392822265625,2604.18408203125,2809.462646484375,2964.624267578125,2624.18896484375,3002.127197265625,3433.91064453125,3440.148681640625,3665.4716796875,3485.781982421875,6176.38134765625,4680.17529296875,708.4000854492188
2022-10-27,4112.21630859375,3355.379638671875,4209.85693359375,3110.417236328125,3830.785400390625,2744.8662109375,2864.460205078125,3052.06396484375,2729.706787109375,3163.918701171875,3573.535888671875,3510.260498046875,3793.234619140625,3511.5390625,6339.87353515625,4782.32177734375,709.209716796875
2022-10-28,4103.1884765625,3341.721435546875,4140.08056640625,3145.813232421875,3784.962158203125,2810.51806640625,2878.209716796875,3052.06396484375,2729.706787109375,3235.825927734375,3573.535888671875,3486.8896484375,3868.1298828125,3520.124755859375,6385.28857421875,4800.89404296875,710.0193481445312
2022-10-31,4012.91015625,3268.87744140625,4121.47314453125,3105.99267578125,3762.05078125,2810.51806640625,2864.460205078125,2997.934814453125,2711.35595703125,3204.366455078125,3678.255126953125,3566.349853515625,3916.59130859375,3567.345947265625,6585.1123046875,4791.6083984375,715.6865234375
2022-11-01,4134.7861328125,3314.404541015625,4223.81201171875,3185.633544921875,3812.455810546875,2835.528076171875,2869.04345703125,2914.658447265625,2697.592529296875,3258.296875,3673.8916015625,3571.023681640625,3912.185791015625,3554.467529296875,6448.869140625,4819.46630859375,716.49609375
2022-11-02,4067.077392578125,3259.771728515625,4274.98193359375,3185.633544921875,3789.544189453125,2826.1494140625,2891.958984375,2823.05517578125,2830.63720703125,3321.215576171875,3577.8994140625,3594.39453125,3881.346923828125,3537.2958984375,6121.88427734375,4893.7548828125,719.7344970703125
2022-11-03,4053.534912109375,3155.058349609375,4279.63330078125,3176.784423828125,3766.6328125,2782.381591796875,2850.7109375,2756.434326171875,2830.63720703125,3307.73291015625,3538.629638671875,3627.113037109375,3832.885009765625,3507.246337890625,6194.54736328125,4884.46875,714.0672607421875
2022-11-04,4012.91015625,3091.31982421875,4205.20556640625,3309.519287109375,3739.139404296875,2701.0986328125,2869.04345703125,2681.48583984375,2789.347412109375,3303.239013671875,3490.63330078125,3514.934326171875,3806.450927734375,3391.33984375,6194.54736328125,4847.32421875,714.0672607421875
2022-11-07,4107.703125,3091.31982421875,4247.0712890625,3256.42529296875,3867.443115234375,2629.1943359375,2887.3759765625,2652.339111328125,2738.88232421875,3235.825927734375,3499.360107421875,3486.8896484375,3810.85693359375,3395.632568359375,6258.12744140625,4828.75244140625,716.49609375
2022-11-08,4080.619140625,3132.29443359375,4279.63330078125,3216.60498046875,3862.860595703125,2794.88671875,2882.792724609375,2706.46875,2761.821044921875,3231.33154296875,3490.63330078125,3533.630859375,3894.5634765625,3425.682373046875,6149.13232421875,4782.32177734375,718.9249267578125
2022-11-09,4089.646728515625,3218.796875,4358.7138671875,3274.12353515625,3904.1015625,2801.139404296875,2937.79052734375,2814.7275390625,2830.63720703125,3312.227294921875,3569.1728515625,3599.068359375,3898.96875,3502.95361328125,6267.2109375,4819.46630859375,731.8784790039062
2022-11-10,4112.21630859375,3227.902587890625,4368.017578125,3194.482666015625,3986.582763671875,2848.033203125,2937.79052734375,2748.106689453125,2812.286376953125,3303.239013671875,3612.8056640625,3585.046142578125,3876.94091796875,3468.610595703125,6403.4541015625,4828.75244140625,738.3552856445312
2022-11-11,4283.74658203125,3328.06298828125,4526.177734375,3398.009033203125,4188.20263671875,2860.538330078125,3047.78564453125,2902.16748046875,2899.453369140625,3465.030029296875,3756.7939453125,3706.5732421875,3982.67578125,3558.76025390625,6512.44873046875,4912.32666015625,750.499267578125
2022-11-14,4261.1767578125,3460.093017578125,4526.177734375,3362.613037109375,4137.7978515625,2860.538330078125,3024.869873046875,2873.020751953125,2908.628662109375,3456.0419921875,3787.337158203125,3701.89892578125,4000.29833984375,3524.41748046875,6476.11767578125,4912.32666015625,752.9281005859375
2022-11-15,4207.01025390625,3450.9873046875,4549.4365234375,3371.462158203125,4188.20263671875,2860.538330078125,3047.78564453125,2852.201904296875,2926.979736328125,3366.15771484375,3721.887939453125,3706.5732421875,4048.76025390625,3498.660400390625,6376.20556640625,4977.32958984375,760.2145385742188
2022-11-16,4216.03759765625,3469.198486328125,4619.21337890625,3389.159912109375,4224.86083984375,2888.6748046875,2988.204833984375,2843.8740234375,2922.39208984375,3420.088134765625,3713.16162109375,3748.64013671875,4066.382080078125,3485.781982421875,6321.7080078125,5033.0458984375,755.35693359375
2022-11-17,4207.01025390625,3441.8818359375,4605.2578125,3398.009033203125,4128.6328125,2826.1494140625,2951.539794921875,2810.563720703125,2890.27783203125,3415.593994140625,3678.255126953125,3748.64013671875,4061.9765625,3472.903564453125,6358.03955078125,5014.47314453125,755.35693359375
2022-11-18,4179.92626953125,3450.9873046875,4558.740234375,3411.28271484375,4119.46875,2929.31640625,3006.537353515625,2818.891357421875,2890.27783203125,3590.86767578125,3660.8017578125,3739.2919921875,4053.166015625,3485.781982421875,6358.03955078125,5014.47314453125,749.689697265625
2022-11-21,4161.8701171875,3423.6708984375,4554.08837890625,3406.8583984375,4160.708984375,2988.715576171875,2983.621826171875,2802.236083984375,2858.163818359375,3527.948974609375,3656.4384765625,3711.247314453125,4039.94873046875,3481.4892578125,6321.7080078125,4977.32958984375,742.4033203125
2022-11-22,4094.160888671875,3450.9873046875,4544.78515625,3428.98046875,4201.94921875,3048.11474609375,2969.872314453125,2785.5810546875,2853.575927734375,3563.902587890625,3643.3486328125,3706.5732421875,3881.346923828125,3502.95361328125,6303.5419921875,4977.32958984375,744.0225219726562
2022-11-23,4103.1884765625,3464.645751953125,4600.60595703125,3375.88671875,4142.3798828125,3085.6298828125,2974.45556640625,2839.710205078125,2871.9267578125,3667.269287109375,3686.9814453125,3711.247314453125,3947.430908203125,3498.660400390625,6321.7080078125,4940.18505859375,743.212890625
2022-11-24,4085.133056640625,3496.514892578125,4647.1240234375,3384.73583984375,4215.69677734375,3079.37744140625,2992.7880859375,2873.020751953125,2890.27783203125,3644.798095703125,3691.344970703125,3715.92138671875,3991.48681640625,3520.124755859375,6321.7080078125,4949.47119140625,745.6417236328125
2022-11-25,4161.8701171875,3532.93701171875,4698.29345703125,3371.462158203125,4211.11376953125,3073.125,3075.28466796875,2914.658447265625,2908.628662109375,3685.245849609375,3752.43115234375,3739.2919921875,4017.920654296875,3533.00341796875,6330.791015625,4995.9013671875,748.0704956054688
2022-11-28,4098.6748046875,3551.147705078125,4661.0791015625,3362.613037109375,4247.77197265625,3110.64013671875,3107.366455078125,2873.020751953125,2867.339111328125,3613.3388671875,3752.43115234375,3706.5732421875,3991.48681640625,3511.5390625,6221.79541015625,5014.47314453125,743.212890625
2022-11-29,4148.32861328125,3578.464599609375,4771.9423828125,3340.49072265625,4285.115234375,3126.271484375,3134.865234375,2914.658447265625,2881.102294921875,3721.255126953125,3752.43115234375,3743.966064453125,4004.7041015625,3560.12646484375,6230.87890625,5023.759765625,744.8320922851562
2022-11-30,4234.09326171875,3569.359130859375,4776.7626953125,3344.915283203125,4271.11181640625,3101.26123046875,3171.5302734375,3081.210693359375,2885.690185546875,3744.51318359375,3769.88427734375,3781.359130859375,4053.166015625,3546.875244140625,6230.87890625,5051.61767578125,742.4033203125
2022-12-01,4319.8583984375,3619.439208984375,4839.42431640625,3362.613037109375,4238.43701171875,3076.251220703125,3189.863037109375,3189.46923828125,2936.1552734375,3758.4677734375,3857.14990234375,3842.12255859375,4088.41064453125,3599.879638671875,6239.9619140625,5079.47607421875,747.2609252929688
2022-12-02,4238.60791015625,3573.91162109375,4829.7841796875,3349.339599609375,4196.42529296875,3054.3671875,3180.69677734375,3189.46923828125,2940.7431640625,3702.64892578125,3844.06005859375,3874.84130859375,4110.4384765625,3595.462646484375,6176.38134765625,5051.61767578125,765.0721435546875
2022-12-05,4577.154296875,3596.675537109375,4858.705078125,3362.613037109375,4205.76171875,2954.32666015625,3231.111083984375,3239.434814453125,3000.383544921875,3730.55810546875,3861.513427734375,3860.819091796875,4106.033203125,3595.462646484375,6121.88427734375,5070.18994140625,769.1201171875
2022-12-06,4640.3505859375,3587.570068359375,4800.86328125,3362.613037109375,4168.41845703125,2957.452880859375,3203.6123046875,3268.58154296875,3014.146728515625,3688.694091796875,3857.14990234375,3828.10009765625,4035.543212890625,3595.462646484375,6121.88427734375,5079.47607421875,767.5009155273438
2022-12-07,4640.3505859375,3637.650390625,4810.50341796875,3371.462158203125,4168.41845703125,2901.179931640625,3194.446044921875,3264.417724609375,3000.383544921875,3656.133056640625,3839.697021484375,3795.381591796875,4061.9765625,3595.462646484375,6094.63525390625,5070.18994140625,771.5489501953125
2022-12-08,4577.154296875,3651.30859375,4805.68359375,3362.613037109375,4135.74365234375,2904.306396484375,3166.947265625,3318.547119140625,2995.796142578125,3618.920654296875,3813.517333984375,3743.966064453125,4070.7880859375,3586.628662109375,6130.966796875,5051.61767578125,771.5489501953125
2022-12-09,4694.517578125,3646.755859375,4786.40283203125,3362.613037109375,4098.39990234375,2929.31640625,3176.113525390625,3339.365966796875,2995.796142578125,3604.9658203125,3835.333740234375,3804.729736328125,4035.543212890625,3586.628662109375,6103.7177734375,5014.47314453125,770.7393188476562
2022-12-12,4667.43359375,3687.730712890625,4743.021484375,3344.915283203125,4131.0751953125,2926.18994140625,3144.031494140625,3264.417724609375,2982.03271484375,3549.14697265625,3839.697021484375,3790.707275390625,4000.29833984375,3582.211669921875,6012.888671875,4986.615234375,773.1680908203125
2022-12-13,4658.4052734375,3646.755859375,4752.66162109375,3362.613037109375,4131.0751953125,2935.56884765625,3125.698974609375,3176.97802734375,2991.208251953125,3656.133056640625,3813.517333984375,3795.381591796875,3973.8642578125,3551.292236328125,5967.474609375,4958.75732421875,776.4065551757812
2022-12-14,4685.48974609375,3792.44384765625,4810.50341796875,3415.70703125,4098.39990234375,2932.442626953125,3185.27978515625,3164.486572265625,3018.734619140625,3749.16455078125,3830.97021484375,3800.055419921875,4000.29833984375,3560.12646484375,6031.0546875,4977.32958984375,775.5968627929688
2022-12-15,4685.48974609375,3769.680419921875,4839.42431640625,3384.73583984375,4051.721435546875,2944.94775390625,3171.5302734375,3160.32275390625,3018.734619140625,3744.51318359375,3830.97021484375,3800.055419921875,4048.76025390625,3577.79443359375,5994.72314453125,4968.04345703125,777.2161254882812
2022-12-16,4866.04736328125,3696.836181640625,4887.6259765625,3327.21728515625,4051.721435546875,2960.5791015625,3171.5302734375,3160.32275390625,3082.963134765625,3711.951904296875,3839.697021484375,3804.729736328125,4123.65576171875,3542.458251953125,6067.3857421875,4912.32666015625,765.8817138671875
