Date,SK리츠,롯데리츠,코람코라이프인프라리츠,신한서부티앤디리츠,코람코더원리츠,스타리츠,디앤디플랫폼리츠,마스턴프리미어리츠,미래에셋글로벌치ㅡ,NH올원리츠,ESR켄달스퀘어리츠,제이알글로벌리츠,이지스레지던스리츠,이지스벨류리츠,NH프라임리츠,신한알파리츠,이리츠코크렙,케이탑리츠
2022-04-26,0.012857175699164669,-0.0016666583839910487,0.0,0.0035271719081850783,0.007587156710660903,-0.003795078926394413,0.0,,0.028571350514027483,0.007286101840365156,0.005517204398486575,0.013745659552035328,0.0,0.008143227129993047,-0.005791438854773623,-0.014888311664143727,0.01492538769005991,0.037288194501234884
2022-04-27,0.014104425749010385,-0.001669348588082653,-0.005479508089899943,0.008787336731175488,0.0,-0.0057142674394078385,0.0018483824613755306,,-0.0029239455424550087,-0.005424999204530989,-0.012345653690421066,-0.0033897684188639587,0.0016446979824591423,0.0016156009070629196,-0.011650462863945,0.0012594899284559258,0.0044116968781888755,-0.01633985833126217
2022-04-28,-0.0319888821251072,-0.018394740086067785,-0.024793383521078294,0.0,-0.028614408408914715,0.005747107951244335,-0.003690046291253579,,-0.03225798717682893,-0.0036364268939027555,-0.009722253308840356,-0.005101998384519524,-0.006568165599520892,-0.008064513899085357,-0.0039292273166716685,-0.006289389318213767,-0.014641223768159572,-0.0033223370209450875
2022-04-29,0.03160918295924775,0.011925077203847723,0.016949174478493312,0.0,0.01860453341299051,0.009523878231683769,0.0018519076692478098,,0.01515144424848236,0.0036496987566159156,0.028050614742400004,0.0051281622600860555,-0.004958649422980743,0.01300803353463631,0.003944727045937402,0.00886079077223001,0.007429387204602733,0.006666622438297853
2022-05-02,-0.006963814442844551,0.0033669864653094184,-0.0027778436982677235,-0.0017421782392570417,-0.015220591725242816,-0.00754719427626771,-0.0036969688934487266,,-0.03731335121737778,-0.009090917270763277,-0.01773542175031928,0.0017005976785091637,0.0016610903736982152,0.003210272284254856,0.0019646136583357787,-0.0012546798819269567,-0.00147490362932301,-0.009933609514345298
2022-05-03,-0.011220127114386025,-0.020134127457216877,-0.02367676803468155,-0.01570676988960984,-0.03091184628856114,-0.01140688136414314,-0.001855138866710071,,-0.03410862990211794,-0.014678851875655208,-0.030555543377292715,-0.018675636116144978,-0.01824204857085432,-0.027199995026002344,-0.013725558578833175,-0.0037688375197567625,-0.026587961872700516,-0.010033477872270158
2022-05-04,-0.017021210696000155,-0.006849374648624562,-0.02139812515546491,-0.008865238567671851,-0.012759321516611188,-0.007692258017621412,-0.005576273180160629,,-0.028892439943748682,-0.005586740338732965,0.0,-0.008650621132771819,-0.008446017981798004,-0.006578946131706398,0.0,-0.013871512025407595,0.0030349376008038664,-0.013513626404659806
2022-05-06,0.0028858821120849587,-0.00862074136033697,0.0029155213048108752,-0.016100140834117482,0.004846694983681621,-0.0038759816042027717,0.0018692151657959677,,0.016528949610361998,0.0018728464145463253,-0.005730620606321235,-0.0034903375903574396,0.0,-0.004966791864588704,-0.0019879330396019856,-0.010230115184521993,0.001512836124137662,-0.006849269798150925
2022-05-10,-0.03597119476750488,0.0017392177812571852,-0.0494186026014557,-0.005454601319594521,0.003215515955405479,0.025291797461423293,-0.0037314554384959564,,-0.01951228206445188,-0.0018693454176832436,-0.04610951836509569,-0.005254002672042901,-0.018739367729764367,-0.014975037325630658,-0.01095616295889923,-0.002583927412927789,-0.009063387700554149,-0.017241368553256087
2022-05-11,0.010447749286607966,0.010416517877300135,0.009174282437844683,0.0018282764125920892,-0.006410331586861884,0.007590157852788826,0.0018727156743356677,,0.023217302392865014,0.0,0.012084594419599082,0.0,0.010416700593675277,-0.018581172230737852,0.007049262891122732,0.005181314211059718,0.009146284018634487,-0.017543954320772936
2022-05-12,0.004431297625929087,-0.012027432070672806,-0.004545399233904623,-0.03832124632514877,-0.014516278348300604,0.0018832821008931688,-0.0018692151657960787,,-0.0032414565658070993,-0.0018725374999188915,-0.004477685096399675,-0.017605630808737893,-0.01546392132361174,0.008605948644629047,-0.004000069750409785,0.0012887049400072126,-0.0015105509081565494,-0.007142810216883122
2022-05-13,0.017646991432477055,0.005217461281733726,0.009132390496636722,0.026565413472138033,0.013093267453459179,0.0018795952246288827,-0.0037453280264273525,,0.0195121835936638,0.007504717722750076,0.02848575413395893,0.008960680120165376,0.0,0.0034128707658367397,-0.004016017851250719,-0.0038610679808851467,0.007564345372784942,0.07913670937676498
2022-05-16,0.01734105756218063,0.003460190092640758,-0.006033163129462893,0.014787477925114922,0.004846694983681621,-0.003752284465066147,0.003759408243484419,,0.01116430004767488,0.003724254634531743,0.008746418525470645,0.010657104847373144,-0.0017452531023915974,0.008503399707699533,0.0030242756510008295,-0.0012919637064638945,0.010510512474657174,-0.026666690791231407
2022-05-17,-0.007102138258382906,0.0017241292314353895,0.0015174048843065169,0.0018215123143561218,-0.006431031910810847,-0.0037664906676757592,0.0,,0.004731858336158412,-0.0018551670048168045,-0.010115638970554786,-0.01054472856942168,-0.01048945118499467,-0.005059020947374648,-0.001005130218282524,-0.01034922296292784,-0.010401190630781043,-0.01369853959630185
2022-05-18,0.004291747383694533,0.0017210666868909819,-0.004545399233904623,0.0036362974259351866,0.0,0.0,-0.007490552730610611,,-0.0015698894574597277,-0.014869942428415217,-0.00729928187522999,0.0,-0.008833903354737327,-0.010169392697618074,-0.0030179567549778463,0.0,-0.007507555629101104,0.0
2022-05-19,-0.008546976007244966,-0.008591022907623369,-0.009132472537605962,-0.0036231226742807765,-0.004854360781522682,0.0,-0.0018868492178970575,,-0.015723293197088317,-0.003773546929729088,0.004411755603789702,-0.015985871738565804,-0.00178248912720802,0.003424656528908443,-0.0060545366970873316,0.00915028627983272,-0.00302575462432364,-0.0069445026151696565
2022-05-20,0.011494181502100798,0.010398753167848218,0.0,0.0018180969860701612,0.0016260135167533996,-0.0018903284713287505,0.003780727997433342,,0.009584756022940955,0.0037878405237075086,-0.005856476316253745,0.007220193395040431,0.008928551772669158,0.011945291477809095,0.0071065159507139875,0.014248703367850668,0.0015174274873748228,0.0
2022-05-23,0.005681823689076548,0.0,0.006144456451865565,-0.0036296982824274293,0.0032467477777349263,0.0018939085806408684,0.001883192012539281,,0.001582213588869008,0.0,-0.02061854072541658,-0.007168435901491854,-0.0035399291274198497,-0.011804285842730189,0.004032211283746312,0.0,0.0015152108907741102,-0.01748250679109653
2022-05-24,0.011299526235434731,0.0,0.013740372205988338,0.0018215123143561218,0.0016181202605074496,0.0,0.0,,0.0031596196287135836,0.0,0.009022537356289329,0.003610042209607034,0.0035525047424329603,0.008532323193020108,0.010040161345688192,0.005108594789230425,0.006051426872599075,-0.014234780732071073
2022-05-25,0.006983186759583093,0.010291542560728173,0.013554295720745735,0.014545500065124228,0.001615682629219295,0.0018904022834518308,0.0,,0.018897625780240457,0.003773650678407403,0.008941859098537952,0.012590078434447038,0.014159242166386532,0.008460235250525638,0.009940474099438434,0.007623874471981207,0.01052631837517537,0.0
2022-05-26,0.009708727144071005,0.016977842743364446,0.013372953577214908,0.014336859815943015,0.008064501211634933,0.005660285197923276,0.0018797559770795669,,0.018547129075670687,-0.0018797835670100183,0.005908461787639041,0.007104772309499685,0.01047123798191607,0.00671150399169429,0.0019684809629216815,0.0025220867738595665,0.004464298374853071,-0.003610192801626999
2022-05-27,-0.013736237556448372,0.0,-0.013196477693635078,0.0,0.0015999970640652172,-0.00938078442085477,0.0,,-0.015174528164042633,0.0018833238081559234,0.032305337775583975,0.001763582797832619,-0.006908484931465453,-0.006666760005306971,0.0019646136583357787,0.0012578362455912817,-0.0044444569927233335,-0.014492766290991388
2022-05-30,-0.025069700314979015,0.0,0.00412025654914161,0.003533605137771456,0.0006475782727413115,-0.0018939825325573478,0.0,,-0.003081631173398325,0.0037592570581030937,-0.0008699946456414143,0.0017605843388348585,0.0017390894185227435,0.008389356018933425,0.0020040705974442297,-0.0012562560811585355,0.008928596749706141,0.00735300313131515
2022-05-31,-0.015714199489472502,0.005008414497714941,0.001519703017822449,0.0,0.0,0.005692655435714622,0.0,,0.02782069361350592,0.007490767828930434,-0.01741662078607853,-0.007029748310946271,0.003472233531225166,0.004991584023507967,-0.004000010919357533,0.005031414345783913,-0.002949887569216658,-0.01824827278805441
2022-06-02,0.008708239319523692,0.0066445764760107995,0.0030348736908138996,0.0017604811941860365,0.0016181159237078635,-0.0018868354054928371,0.003752354732248442,0.0016639253161652157,-0.001503788841200171,0.0018586150461250561,0.013294002184332854,0.001769825453729501,0.0051903746324681865,0.0049669810901245,0.0,0.0012516082493096992,0.004437801904642269,0.0
2022-06-03,0.0014388707000483336,0.0049503786703910535,-0.0015128852501866685,-0.003514774693622158,0.006462181501981412,0.005671133038232412,-0.0018692151657960787,-0.003322322535754485,-0.043674643166161986,0.003710640058630865,-0.008746393547956921,0.007067114817709497,0.006884611240187688,0.006589689825620582,0.0030120278981733417,-0.001250043684322355,0.0014728919950039998,-0.01486979012525047
2022-06-07,0.0043104099775230775,0.0016420279362356904,-0.0015150980197565778,0.0017635859540925392,0.0016050427348357488,-0.005639152653312607,-0.0018726123520915738,0.0,-0.003149667876267803,-0.0018484102360823984,-0.0029411360569412404,-0.0035088135532901354,0.0,-0.0032732282811338553,-0.0010010322290934237,0.003754686715587985,0.0014705656260629585,-0.015094465870798879
2022-06-08,0.010014212813431733,0.004918098822728645,-0.0015173970249843238,-0.0017604811941860365,-0.0032051140910959175,0.007561387697438304,-0.00187622912416896,-0.00666661020793502,-0.02053704923327615,0.0018518331834942448,-0.005899703832992653,0.039633130107225245,-0.0034188145391380598,-0.0016421294985199397,-0.002003956626186354,0.0,0.0,0.026819977821112673
2022-06-09,-0.007082099126190955,0.0,0.0,-0.010582117836523408,-0.003215333256355035,0.0,-0.001879652266404963,-0.013422797023807886,-0.0145161195796778,-0.0018484102360823984,0.0014837396752183096,0.0,-0.001715225494782202,-0.01644736532926594,0.0030120278981733417,0.0,-0.0014684062383237828,-0.011193955536311861
2022-06-10,-0.014265388234530607,-0.011419191989252564,-0.016717371291052885,-0.040998231751511294,-0.008064653489816664,0.0,-0.007532975862120872,-0.005102138101891529,-0.014730040282494805,-0.005555499550482956,-0.03259262430735588,0.008802879180069167,-0.012027484129744082,-0.00167214492101031,0.003003096687280049,-0.0012468576731974323,-0.0029412113264862816,-0.007547232935399384
2022-06-13,-0.020260469651182555,-0.00990112181490621,-0.01236472871276273,0.005576159622592947,-0.016260178983656726,-0.01500935763483302,-0.009487638022875111,0.0017095288839761302,-0.028239153027609598,-0.007448816457865326,0.0015313724201557743,-0.024432818970287484,-0.015652177641794385,-0.016750413950312182,-0.0019960700667815967,-0.01498138428034812,-0.008849582397079447,-0.05323192913615604
2022-06-14,-0.0073855520395459395,-0.0016666583839910487,-0.017214445182368476,-0.02033261123791108,0.0,0.0019048053961379097,-0.0038315330412912463,0.0,-0.027350444869292834,-0.007504717722750187,-0.04128441586251619,-0.0161001257410035,-0.0159010639189473,-0.011925039106628232,-0.009999970426739835,0.0012674715909191114,-0.007440524300632245,0.0040160375064308695
2022-06-15,-0.013392806144523428,0.0,-0.015923588969711577,-0.022641525638899096,-0.02479328023736005,0.0019011097774721541,-0.001922922868224708,-0.01706488855611832,-0.02284712187356086,-0.005671020325262011,-0.011164293805869474,-0.00909097244116186,-0.008976641505087257,-0.015517236792672806,-0.007070697438328444,-0.008860720969795954,-0.02098951136694449,-0.023999901089284403
2022-06-16,0.006033187807682472,0.0033389737262654595,0.0032363014716561,0.007721976761901672,0.0067795393595275755,0.0,0.0,-0.015625010487726465,0.012589957050654688,0.0,-0.0241934784336304,-0.009174163339744967,-0.0018115514565190116,0.0,0.006103722553353119,0.0012771839105392147,-0.0030626570144343113,0.004098271256356423
2022-06-17,-0.004497733741357979,-0.0016639769794007941,-0.032258108206714486,0.013409990085083479,-0.013468045535619644,-0.01138523677918335,-0.011560722523098699,-0.014109422003279581,0.0,-0.0019012259441917312,-0.024793494546194395,-0.011111144567688913,-0.019963814115568912,-0.017513229673700725,-0.007077847001334181,-0.0025511799215929276,-0.00921661530107687,-0.02857136175412167
2022-06-20,-0.0632531090368974,-0.046666618811207816,-0.0016666952409176705,-0.03402659759838578,-0.054607456441386204,-0.013435632966614874,-0.025341140877267798,-0.04293374409399808,-0.05683840296227549,-0.0228571225082862,-0.04915251256598341,-0.01872661253225716,-0.0185184799171213,-0.01960773727783427,-0.03767816551272807,-0.005114987075730215,-0.04496122486589327,-0.05042020959227589
2022-06-21,-0.001607741440509236,-0.010489554368908416,-0.0016693901333111327,0.011741804565596592,0.01805065702808273,-0.025291797461423293,-0.004999985102999482,0.022429921979244316,-0.01318270469835936,0.0,-0.0017826035171777388,0.009541940107677505,-0.015094287338490942,-0.009091114061235528,0.0031745214039919922,-0.0012853211701058243,-0.004870231752563958,0.017699130394869034
2022-06-22,-0.037036959033911576,-0.021201307940802994,-0.045150484500877996,-0.03481616370880536,-0.04609927485843135,-0.0039920288798400705,-0.02110544225985911,-0.034734974771786886,-0.024809185448791293,-0.019493195356841797,0.0,-0.022684380573834373,-0.007662859641293651,-0.03302741461741043,-0.023206695113692888,-0.023166053033831124,-0.027732394900406576,-0.05652175452181507
2022-06-23,-0.03177248508953123,-0.019855694079661812,-0.0052539383627117076,0.0,0.003717355218783469,-0.008016058095098089,-0.0020534497389145256,-0.01515149137768268,-0.035225030833812454,-0.017892682820177863,-0.02142847234368206,-0.00580261407427074,-0.009652488877317955,-0.015180262362454844,-0.010799103835415602,-0.01317518337533552,0.006711397746038905,-0.02304145992522222
2022-06-24,0.020725208971276388,0.018416216187083334,0.036971723782158294,0.02003994145386523,0.027777755605319365,0.0020201691925223475,-0.004115236615604201,-0.005769234854390959,0.018255629795243644,0.0010122469187912042,0.04379561175500157,0.005836480920604847,0.009746567511817794,0.0038536738067005416,0.010916997626353675,0.025367159845214093,0.01333331034309393,0.037735810140822945
2022-06-27,0.02538090407082816,0.01808329206141268,0.011884576256884216,0.0058939702420737206,0.028828994126210095,0.0,0.006198419650360609,0.009671257992122984,0.025896499773474746,0.015166792912051807,0.026223794985545945,0.023210905589694297,0.019305081231071552,0.03646820844880461,0.011879112485311483,0.00390624298808806,0.01151316069338848,0.027272751571746134
2022-06-28,0.0247522838604195,0.003552379751160739,-0.0033556742613963797,0.007812357612120069,0.0035025167468594187,0.007056494624871457,0.001026554928789114,0.0038313847878015395,0.015533813443016298,0.001992011798283011,-0.011925063242407052,-0.015122847199108502,-0.013257668237704467,-0.0018518514599031866,-0.003201807073886287,0.0012969907012045923,-0.004877974063467905,0.0
2022-06-29,-0.013029153702038498,-0.0012758739516675055,-0.0117844487157579,-0.0017985123623189825,-0.010471157912038342,-0.003003032346620138,-0.00820514933161276,-0.011450389323144905,-0.04206496915458302,0.010682087749312563,-0.03103443011460283,-0.005976080963324248,0.014378593426649378,-0.01113172305701371,-0.002141272600089228,-0.0012953106952776627,0.0067681517227597965,-0.013274314438071144
2022-06-30,-0.0511552122698139,-0.02007300609336571,-0.010221550221212294,-0.018017970247548254,-0.010582058345806167,-0.011044154271131035,-0.02275066348684429,0.011583019404868278,-0.01696603848939371,-0.006097541189824196,0.0017792381744263785,-0.02805615514428439,-0.02135923117843075,-0.013133205438980222,-0.005364790760528981,-0.00518810585000451,-0.025210098886283228,-0.017937234890961107
2022-07-01,0.022447956297976912,-0.00744865847055598,-0.0017211999366948394,-0.004077423459860063,-0.016042709873392846,-0.008121853972804516,-0.023280481047851964,-0.034351167969434715,-0.010152298932197046,-0.021472431361350575,0.003552445684739114,-0.029896950152291102,-0.015872974747667357,-0.019011402713201675,-0.007551352738529471,0.0,-0.0017241510609449229,-0.013698607501816729
2022-07-04,-0.04188480924349136,-0.011257087556455714,-0.013793069125057844,-0.015353192558364981,-0.03079706077968869,-0.03991810842057608,-0.016251365677934837,-0.037549469456891194,-0.04205129995237844,-0.05433655238252422,-0.03008846647564678,-0.02337932802746079,-0.02721775584200814,-0.02131782473553867,-0.0054347050014604825,-0.006518917384628065,-0.018998236181652084,-0.04166673647153696
2022-07-05,0.016393576798540366,0.028462978214889523,0.020979105675070775,0.029106027675035007,0.0018691504076933096,-0.007462731922521226,0.0011014155431936512,0.011293737545297944,0.009636033936423871,0.006629931066357564,0.0492700880069763,0.019586520256924977,-0.00207251990165791,0.01782177814477026,0.009836061090472636,0.02624662532947042,0.03345068042986288,0.02898553363763412
2022-07-06,0.001792118215184102,-0.003690021201593785,-0.008561700157431962,0.00303029492314133,0.011193979215345928,-0.027926927552298086,-0.025302562104214,-0.004060878980513105,-0.01802760358795008,-0.0043908041142686205,-0.02608706907090641,-0.03308435006229804,-0.01246105344505477,0.0,0.002164508026350598,-0.003836169790266908,-0.006814361936030577,-0.02347416378087419
2022-07-07,0.017889122729145557,-0.009259319026296287,0.0017270546606953374,0.007049400706473863,0.01107006118057785,0.003314949641086029,-0.0011287643928201696,0.013251585663672572,0.015118760127863062,0.0011024540662718518,-0.007142759443770408,-0.0033111885440719746,0.019978951024608005,0.007782099436899559,0.004319666100754738,0.0,-0.0017151888236467405,0.014423053224529303
2022-07-08,0.003514752648415609,-0.011214906058322538,0.0,0.003999952325026701,-0.0018249077640430933,0.004405300741051388,-0.003389745763456853,0.008048333340556768,0.015957438241350985,0.0,-0.017985559144225727,-0.0022148339345473556,0.004123673591150068,-0.00772200601821349,0.0021505434208641816,0.0,-0.006872814045617459,0.018957362904980624
2022-07-11,0.0,-0.007561505849971728,-0.005172412232957169,-0.013944222450682942,-0.021937649201703158,0.007675399350079326,-0.015873055590882146,0.0,-0.028272109542376023,-0.004405194430105119,-0.02014654000877736,-0.014428439134973048,-0.0071868464236301,-0.01556408769459694,-0.007510719268957633,-0.0012837419375024695,-0.005190441581900629,-0.009302333735993762
2022-07-12,-0.024518344589241847,-0.007619015711666344,-0.02946269904890586,-0.010100945919312876,-0.024299156717083048,-0.005440693080362213,-0.01152070305502928,-0.006985831224398997,-0.015086240228821102,-0.008849607533103931,-0.014953267611766186,-0.0202702204579287,-0.032057888498396636,-0.034585137924830756,-0.006486442351758992,-0.0025707132192879234,-0.022608594980679908,-0.03286384345083204
2022-07-13,0.030520610994629216,-0.005758030163502181,0.0,0.012244864405716482,-0.0076629044555824866,0.017505528043499696,-0.001165600546647716,0.0020099773923338837,-0.006564547217783101,-0.0011159887030346427,0.0018975069965931901,-0.0011494867184537183,0.0074786198392802206,-0.011258778537815206,-0.017410274299572093,0.005154677636517224,0.007117398099837802,0.0
2022-07-14,-0.02439019966197309,-0.013513661802957544,-0.01785716796077097,-0.010080692038273553,-0.007721973987848241,0.006451507803780121,-0.0011667676152745665,0.005014919115690963,0.006607925255132097,0.0,0.009469669299776884,0.0023015547293552263,-0.0031812516963093396,0.0020702743249543243,-0.004429690705131661,-0.010256415694666732,0.0017667979115032484,-0.004854336599005915
2022-07-15,-0.012500123539312735,-0.007827650850525503,-0.005454543719559668,0.022403273990973194,0.0019455167265172157,0.001068442208590037,-0.01985983077930864,0.0,-0.0010941795465548854,-0.004469298855330095,-0.03377115187850621,0.02181395223643312,0.005319155438628931,-0.012396750322745675,0.0044494001717156895,0.0,-0.017636725683577437,-0.00487801613124228
2022-07-18,0.0036167435039278217,-0.001972483803347358,0.005484458940629544,-0.005975969714220319,0.003883582701030175,0.0,0.0035756615118471835,0.0,0.018619901880284173,-0.0011223109272506804,0.0019418264286279463,-0.004494433871643944,-0.0021164931258743636,0.008368259112428778,-0.0033222365384549812,0.0038860749457310106,-0.005385943191435483,0.014705783442582554
2022-07-19,-0.0036037098098827824,0.0,-0.005454543719559668,0.0,0.005802577712219703,0.0042689574012708675,-0.003562921709819755,-0.013971993175563413,-0.004301029616349483,-0.012359590132729248,0.0019379577685649796,-0.007900658240830416,-0.0095439766477049,-0.004149495169849637,0.02666661105883139,0.0,-0.007220176516615773,0.00966184454587804
2022-07-20,-0.045207956062794374,-0.0019761702293616956,-0.0036562739778969178,-0.03306626079425545,-0.015384548434284384,0.0021253639405658387,-0.008343254035450998,-0.005060713694348906,0.017278760515025526,0.009101242399411236,-0.015473884968972063,0.006825922055191169,-0.014989379582155848,0.00416678522501468,-0.0054111777417645834,0.00645155368520034,-0.0018182911543132008,0.004784729381396735
2022-07-21,-0.015151444390096525,-0.001980295586380021,-0.00550458521230035,0.005181257083258561,0.00195322160020428,-0.0010604281744792665,0.0012018929482360274,-0.01525936435721642,-0.02972405620515617,-0.005636920545674218,0.003929218987681837,0.016949175045859688,-0.021739046507350035,0.0,-0.004352630459167672,-0.002564121598000124,0.010929045489034284,0.014285690694516795
2022-07-22,0.01923080976156699,0.0,-0.0073801034579824565,-0.009278326588176178,0.009746439649195748,-0.004246298405986337,-0.0036014828778215824,0.0,0.004376386897753104,-0.0068028195952578585,0.003913946958826964,0.005555479914968409,-0.01444448610145943,0.0020748068651208484,0.005464402416603953,0.0012853920491822102,-0.0036036309167960523,-0.004694804440958489
2022-07-25,-0.0094340851637984,-0.007936474159218054,-0.0037174383925822063,-0.007283907007424428,0.0,0.001066080773206135,-0.004819223127697558,0.0030991185006008504,-0.0021787577485523624,0.0022831788089126004,-0.0038986877019524524,-0.008839634583427292,-0.007891756866333699,-0.005176040757120748,0.001087052270925426,0.002567342298833264,-0.018083130025138616,0.004716949596873743
2022-07-26,-0.009523726022638845,0.01199994852016939,0.011194025831779753,-0.017819695585743367,0.0,-0.001064945455331756,0.027844940006208185,0.0051493152391359764,0.018558985815515072,0.001138928278853868,-0.003913840650682343,0.004459297680576402,-0.006818178850427237,-0.006243494501605107,0.0021714967433106303,-0.002560767931006458,-0.005525000445447459,0.014084554898957213
2022-07-27,0.0019231863562310103,-0.007905104829116993,0.0036900033126463505,-0.0010673114034720488,0.0,-0.002132244801451355,0.02120146922923949,0.002049219523065915,0.022508090344960152,-0.006825916664219833,0.007858544701216275,0.004439376423052144,0.0034324628935731294,-0.0020942402111114866,0.0,-0.0025674130869191014,0.0018519634717513167,-0.004629668410113141
2022-07-28,0.011516127437626977,-0.003984046721536294,0.011029408217768655,-0.005341787252646446,0.0,0.014957356590876714,0.01614767714267762,-0.004090057620205867,-0.007337542707483324,0.011454696396262953,-0.005847978606087545,0.001105031606513096,0.03876853315106965,0.024134245496311157,0.006500497919655901,0.001286975346764363,0.00924211704925626,0.004651201932770244
