Date,코스피,코스닥,SK㈜,롯데쇼핑,HD현대,서부티앤디,하나금융지주,SK리츠,롯데리츠,코람코라이프인프라리츠,신한서부티앤디리츠,코람코더원리츠
2022-05-04,-0.0010781330891860286,-0.008274854507110407,-0.0019156241353107673,-0.008483666205103102,0.003430591990080778,-0.009478684964097983,0.022702819804942376,-0.017021451298699253,-0.006849374648624562,-0.02139797301786095,-0.008865338559082558,-0.012759234416320875
2022-05-06,-0.01234703770572354,-0.017598856630041015,-0.0076775827729704815,0.0010696000525429739,0.0034187869903949952,-0.014353978981533122,-0.004228438014901248,0.0028861287513910483,-0.00862074136033697,0.002915363930197312,-0.016100242622291372,0.0048466945560772245
2022-05-10,-0.01813188492189699,-0.031756753958360084,-0.046421713386798236,-0.006410289030493677,0.006814277417805048,-0.024271873459210114,-0.024415967790089366,-0.03597127364346808,0.001739025719219578,-0.04941860647312479,-0.0054543949762831945,0.003215252271748792
2022-05-11,-0.0016522009757876654,0.011913953363364094,-0.010142007629705851,0.0408602109234506,-0.018612508120067317,0.004975019879406961,-0.031556078646739816,0.010447749286607966,0.010416807467369393,0.009174448028590243,0.0018281722012347679,-0.006410245189865549
2022-05-12,-0.01627528810207779,-0.037721971394482856,-0.006147472055256564,0.008264475880993105,-0.005172389121711696,-0.03168314413831308,0.003370643050391031,0.004431213631433062,-0.012027525805561323,-0.004545480530744328,-0.03832124632514877,-0.01451610345957488
2022-05-13,0.021238514262343244,0.023294921875715024,0.01030929796842428,0.03995900282145359,0.02253029859775668,0.007157405321574384,0.027995553865135525,0.01764716015606904,0.005217557312752419,0.009132390496636722,0.026565413472138033,0.013093266283167981
2022-05-16,-0.002941323433362064,0.0037159268141928603,0.002040725994478132,0.00492614759018406,0.01355933305769308,-0.029441528863350497,0.011982655854233082,0.017340973963393846,0.003460094229507771,-0.006033163129462893,0.014787477925114922,0.0048466945560772245
2022-05-17,0.009188957229649297,0.011363480839416074,0.01833000193003209,-0.009803999233171323,0.01839471021968464,-0.00523013208744838,-0.0043058152609201095,-0.007102057485261382,0.0017241292314353895,0.0015174866762903694,0.001821408672119107,-0.006431119146607767
2022-05-18,0.0021141637230299715,0.0,-0.008000041663450141,0.0,0.008210140921641518,-0.024185168959373837,-0.0010810352169219328,0.0042915843327966385,0.0017211617261911893,-0.004545480530744328,0.0036364012559291226,0.0
2022-05-19,-0.012810414713108398,-0.0025173707533068246,-0.0040322127787705275,-0.0396039403850732,-0.016286639506642997,-0.023706857074650145,-0.01948057693487426,-0.008546814693081939,-0.008591116968544754,-0.009132472537605962,-0.0036232257532495815,-0.004854272412768368
2022-05-20,0.01811103079846199,0.018615440283726636,0.006072872738035917,-0.007216429668812752,-0.006622484755630209,0.030905191770060902,0.036423800223608804,0.011494098861472679,0.010398657469691042,0.0,0.0018182006279645613,0.001625924572550952
2022-05-23,0.0030651590504520154,0.00421650901494286,-0.01006031506770455,0.01349944630383737,-0.023333294909927527,-0.005353385029173596,0.009584742114453482,0.005681904462198073,0.0,0.006144456451865565,-0.0036296982824274293,0.0032467477777349263
2022-05-24,-0.015679565254118843,-0.020959968954334274,-0.052845600080126176,-0.006147572413475744,-0.011945562712300628,-0.02368139616999232,0.005274421003318652,0.011299364694354441,0.0,0.013740372205988338,0.001821408672119107,0.0016182086292619857
2022-05-25,0.004355494712021457,0.008808530006440884,0.01502150248693801,0.004123674096464303,0.005181322792872756,0.0044101858038896324,0.004197188256565898,0.006983266733564308,0.010291732962006916,0.013554214544660104,0.014545605023716712,0.0016155060347016192
2022-05-26,-0.001822552014979717,-0.0014438228490071259,-0.0021142107239312535,-0.0092401632950182,0.0051547684041945985,0.004390760487692269,0.0073144982716828455,0.009708806012691307,0.016977841151718298,0.013373034738783263,0.014336757845361703,0.008064501921986045
2022-05-27,0.009799268171536202,0.0029147241300986337,0.008474620657127119,0.016580336637754378,0.013675147961580203,0.016393524234640466,0.017634859170557515,-0.013736314593770005,0.0,-0.013196556727237518,0.0,0.0015999972038713839
2022-05-30,0.011982283389692316,0.014268261103123292,0.021008373974996664,0.019367902226185008,0.010118071126201666,0.010752581553780116,0.009174292387465144,-0.025069541918671945,0.0,0.004120256879134976,0.003533605493002412,0.0006477528081065831
2022-05-31,0.006083168182101195,0.007806487625893865,0.020576103497767395,0.015000034872527213,0.04340561817480637,0.009574456894496652,0.0,-0.01571444064040539,0.005008321852664199,0.001519782900918809,0.0,0.0
2022-06-02,-0.010018955690006548,-0.0024849676944634913,0.0060483856229778254,-0.029556634147187566,0.0,-0.0021074140796474294,-0.0383837675735933,0.008708405101443661,0.0066444847520357175,0.0030348736908138996,0.0017604813705429656,0.0016181157826358206
2022-06-03,0.0043850906367448594,0.00041519302366133104,0.0020040515675185944,0.0812182285257863,0.006400112629874055,-0.0063358285974466355,0.0,0.0014388705823211723,0.004950561358540995,-0.001512805850309995,-0.0035147750450972293,0.0064620938973813935
2022-06-07,-0.01659139762731121,-0.019887584294663307,-0.01400003994944743,-0.014084459798880622,0.012718539601110468,-0.027630180470668453,-0.017857241684257175,0.004310409625355893,0.0016419371176799036,-0.0015151774194510637,0.0017635861310718592,0.0016050427348357488
2022-06-08,-7.241466851604095e-05,0.0013389902159903766,0.0,0.02857141237048766,0.021977987338779537,0.01967204694816349,0.0,0.010014130647886477,0.004918098822728645,-0.0015174766658296868,-0.0017604813705428546,-0.0032051140910959175
2022-06-09,-0.00027034288365124226,0.0025486947112840497,0.010142007629705851,-0.01851850830959212,-0.004608341678301597,-0.007502558725656416,-0.004278087543113429,-0.007082099126190955,0.0,0.0,-0.010582018546455352,-0.0032154198786576993
2022-06-10,-0.011262807330839841,-0.008344931924278765,-0.010040180047064862,-0.018867913930498692,0.006172948320648963,-0.006479513644742307,-0.011815336363972584,-0.014265388234530607,-0.011419282067283598,-0.016717372624461824,-0.040998231751511294,-0.008064567288920688
2022-06-13,-0.03519440622894465,-0.04723744799423735,-0.032454330812161536,-0.028846219115754135,-0.0368099133577634,-0.054347834619080215,-0.028260758592028368,-0.020260469651182555,-0.00990094048000334,-0.0123647297157643,0.005576159622592947,-0.01626009137540574
2022-06-14,-0.004607703310229527,-0.006262295110942451,-0.006289375539555997,0.004950534654542649,-0.003184627389145489,-0.003448229184518481,0.010067092953664813,-0.0073855520395459395,-0.001666658230608964,-0.017214446596251376,-0.02033271641275536,0.0
2022-06-15,-0.018287459707252984,-0.029347535690239845,-0.04008428710437484,-0.009852211382395892,-0.030351506587652288,-0.011534103636180015,-0.018826040078280593,-0.013392806144523428,0.0,-0.015923506728311776,-0.022641528069641703,-0.024793367085676588
2022-06-16,0.0016466709255793521,0.003427592051113759,0.004395554720367567,0.004975079325369558,0.0016474387073188712,-0.0035005361581518235,-0.007900648618245132,0.006033102039548988,0.003338881235109614,0.0032362165471921944,0.007722087454892224,0.0067796306799838835
2022-06-17,-0.004275082848030243,-0.004313434977682218,0.013129099372489295,-0.030693045377150008,-0.01644729116908672,-0.026932131304913676,-0.030716759173101238,-0.004497648871018223,-0.0016638851028075718,-0.03225802628686347,0.013409881082042663,-0.013468135019500282
2022-06-20,-0.020442988427042064,-0.036021509525982376,-0.030237596830903213,0.0020429693401691207,-0.010033546134926796,-0.036100996636876936,-0.015258313195720574,-0.06325302339793482,-0.04666670654621208,-0.0016666952409176705,-0.03402638613697917,-0.054607456441386204
2022-06-21,0.007486272495295099,0.010884254297618856,0.011135879206411126,0.0499490103888407,0.03378385202678391,0.011235941029999807,0.005959547445546276,-0.0016077412935269209,-0.010489650903583891,-0.0016693901333111327,0.011741691908667251,0.018050559773435504
2022-06-22,-0.02744781912433769,-0.04026720584845889,-0.04185018492251158,-0.036893281650759446,-0.03104575032351853,-0.05061730528695774,-0.0521327452896827,-0.03703704721135681,-0.0212013100091607,-0.04515057226562136,-0.03481616370880536,-0.04609927926230761
2022-06-23,-0.012160606076395242,-0.04361681499875025,-0.006896625407596613,-0.0030241663222027038,-0.01854980960566255,-0.03120937314191441,0.001250060464819569,-0.031772580180290166,-0.01985559638751755,-0.005253846930879269,0.0,0.0037174557380410533
2022-06-24,0.022589800784960756,0.05028133859380435,0.02777784771942793,0.021233549522531314,0.01374579351807892,0.037583880607030995,0.006242158601544201,0.020725407429086573,0.018416216187083334,0.03697181618236178,0.02003994145386523,0.02777785538138211
2022-06-27,0.014924289174892191,0.027055828499586987,0.0,0.024752504847079138,0.038983016366052725,0.027166873909781897,-0.012406984246843611,0.025380709194664286,0.01808319220999155,0.011884486092099467,0.0058939702420737206,0.028828700089293724
2022-06-28,0.008397518098721468,-0.0014144379118150585,0.013513583738473889,-0.00483087420456163,0.0065253273982661675,-0.018891711977092385,0.02386936049683097,0.02475247385392909,0.0035523800995707067,-0.0033556742613963797,0.0078124687441238905,0.0035026117670016177
2022-06-29,-0.018207455567706088,-0.009304666721448251,-0.024608608614474337,-0.00970873225200708,-0.024671070354455704,-0.021822792869088392,-0.0012514627613479101,-0.013029244077851443,-0.001275776345675772,-0.0117844487157579,-0.001798622434515007,-0.010471158896639188
2022-06-30,-0.01907076894456583,-0.022181378220067938,-0.013761413462546446,0.01960783169195368,0.001686277621119281,-0.032808367187419085,-0.01378456729756794,-0.0511552122698139,-0.02007300609336571,-0.010221550221212294,-0.018017970247548254,-0.010581964326541016
2022-07-01,-0.011669169677553826,-0.021410203263019456,-0.016279093318904536,-0.033653867779316116,-0.023569032541550072,-0.020352881772840226,0.011435808406190517,0.022447956297976912,-0.00744865847055598,-0.0017211999366948394,-0.004077423459860063,-0.016042709873392846
2022-07-04,-0.0022034311129937034,-0.009253166886996067,-0.009456278682495989,0.02985072984756454,-0.043103356780896385,-0.016620428281980182,-0.03643211048650208,-0.04188480924349136,-0.011257087556455714,-0.013793069125057844,-0.015353192558364981,-0.03079706077968869
2022-07-05,0.018014702097484125,0.03904643850526068,0.033412937436738455,-0.014492704792373523,-0.012612695549029884,0.04929575811822429,0.015645377178674424,0.016393377171443735,0.028462978214889523,0.020979105675070775,0.029106027675035007,0.0018690496991584649
2022-07-06,-0.02125307198310744,-0.008416016008368277,-0.05080831146825848,-0.026470597800295814,-0.05656931861391257,-0.03355708951676495,-0.03594333946511408,0.0017922167708279702,-0.003690120140386277,-0.008561700157431962,0.00303029492314133,0.01119408086122875
2022-07-07,0.018437969112511166,0.0179148916009797,0.012165467566294774,-0.008056407270801147,0.015473905416143241,0.024999971067348747,-0.019973461134139225,0.01788902645480861,-0.009259121335313925,0.0017270546606953374,0.007049400706473863,0.01107006118057785
2022-07-08,0.0070000847176652226,0.011227370601147646,0.002403770853052656,0.005076096107764938,0.007619014277726821,-0.00948501723313444,0.010869406734034914,0.003514945935724656,-0.011215005167528491,0.0,0.003999952325026701,-0.0018247111250943027
2022-07-11,-0.004398895358263322,0.0007306095043098093,-0.0023980065946948015,-0.04747466286239099,-0.011342147310353323,-0.019151840547792065,-0.017473075725399467,0.0,-0.007561404479791589,-0.005172412232957169,-0.013944222450682942,-0.02193784187843506
2022-07-12,-0.009618552379752177,-0.021198306732702177,-0.007211627384586139,-0.04453875149815745,-0.017208359150566066,-0.032078158964993886,-0.013679936308642393,-0.024518344589241847,-0.0076191170759619675,-0.02946260808994461,-0.010100945919312876,-0.024299156717083048
2022-07-13,0.00468128607385343,0.01651610710865481,0.009685244612915644,0.0044394714208320085,0.005836528776093752,0.0302594377341594,-0.011095725684842073,0.030520610994629216,-0.005758133090234097,0.0,0.012244864405716482,-0.0076626980223594154
2022-07-14,-0.0027011989007743598,0.003799921960604191,-0.009592340449254277,-0.004419849624738514,-0.003868497616059341,-0.0013986342144992614,-0.023842792610839547,-0.02439019966197309,-0.013513456156269754,-0.017857260007396403,-0.010080692038273553,-0.007722076395103694
2022-07-15,0.0037289916352887253,-0.004816732402737389,0.01937048922583129,-0.014428376518303865,-0.007766956637259792,-0.025210053958857892,-0.02729886997000186,-0.012500025686391747,-0.007827859910974344,-0.005454543719559668,0.022403273990973194,0.0019454116994936932
2022-07-18,0.018992020481594762,0.018796096196636913,0.009501201687986072,0.012387274670266013,0.029354315878817427,0.05028733912050165,0.051698677211997834,0.0036166440539708855,-0.001972378243085715,0.005484458940629544,-0.005975969714220319,0.003883582701030175
2022-07-19,-0.0018019279220607975,0.007222739981360693,0.01647053530453113,-0.004449348217980598,0.0,0.024623773277808958,0.0014043801952874357,-0.003603611075402191,0.0,-0.005454543719559668,0.0,0.005802681927053133
2022-07-20,0.006697734323651394,0.010724315097215165,-0.0023148183236719744,0.041340789024776115,0.0057032920551645105,-0.016021293491498834,0.026648051126287653,-0.04520805067463518,-0.0019761702293616956,-0.0036562739778969178,-0.03306626079425545,-0.015384650453832749
2022-07-21,0.009346969244123038,0.005602557005102815,0.0023201891400075336,0.015021506032832033,0.0018904548570368718,0.025780191288823362,0.021857972028686667,-0.01515134060668255,-0.001980295586380021,-0.00550458521230035,0.005181257083258561,0.00195322160020428
2022-07-22,-0.0066496289643236395,-0.006791201972284111,-0.00925919750337345,-0.009513835498533019,0.003773609637728992,-0.03174611455653542,-0.033422420896589644,0.019230702354959828,0.0,-0.00738000662529259,-0.009278326588176178,0.009746649704037935
2022-07-25,0.004408454708746401,-7.59703179408211e-05,0.016355163959000274,0.005336222115230216,0.0018795462211251834,0.020491830026422964,0.002766149849396493,-0.0094340851637984,-0.007936474159218054,-0.003717535582565268,-0.007283907007424428,0.0
2022-07-26,0.003856578742359229,0.00030390435947413863,0.0,0.007431021072858757,0.024390241890364317,0.05220887237456062,-0.009655063471311065,-0.009523621646175484,0.01199994852016939,0.011194025831779753,-0.017819695585743367,0.0
2022-07-27,0.0010651102384544586,0.007304469490650556,0.009195415449228195,-0.0031611937232500775,0.01098908444026403,0.011450367652255489,0.005570949449044793,0.0019230807735022282,-0.00790499885119933,0.0036900033126463505,-0.0010673114034720488,0.0
2022-07-28,0.008172115434276428,0.0032926920660971692,-0.004555889694739301,-0.01585627261744349,0.003623212360183592,0.0062893160864869735,0.019390670724750203,0.011516232615424782,-0.0039841531182992496,0.011029408217768655,-0.005341787252646446,0.0
2022-07-29,0.006664550681683368,0.006638926425924119,0.006864998845419024,0.024704577965781738,0.027075831901468783,-0.0025000586754132526,0.010869406734034914,0.011385118937387473,0.01600003860987287,0.0272728140220162,0.016111544103483588,0.013513347653930863
2022-08-01,0.00030593514175003556,0.004965021102782741,-0.009090922620597852,-0.015723307168090228,0.010544807452961047,0.012531344720714488,-0.008064399808936917,0.016885692736773095,0.005905486252042014,0.0053097323759634385,0.02642718586138848,0.022857041989654547
2022-08-02,-0.005150324319502464,-0.004048932721739784,-0.016054994888967555,-0.02129924468669253,-0.00521750208512739,0.01361390648261418,0.0,-0.012915256369011696,-0.0019570436834523974,0.0,-0.006179293269970021,-0.0037241780505867794
2022-08-03,0.008948046390739428,0.013700621787001932,0.006992940812283299,0.02285099742891572,0.0,-0.0012209620483675243,-0.0013552050226512957,-0.00934571206922652,-0.003921446987125821,-0.012323969527521683,-0.008290057077769197,0.0
2022-08-04,0.004737108810377588,0.012019216013823941,-0.0023148183236719744,0.015957483387141203,-0.010489426899673138,0.009779908593996467,0.009498039895682542,0.030188741670500674,-0.007874087230061555,-0.0017824681584839297,0.010449138117928136,0.0
2022-08-05,0.0071529129872389685,0.007853072997726862,0.011600945700038112,0.01570675265854571,-0.001766718433541814,0.016949146842995866,0.0228495816620653,0.0073259216690917395,0.007936580557681205,0.0017856510245772839,-0.008272911823016926,0.0037380993983169297
2022-08-08,0.0009234176903147873,-0.000937941035947798,0.00688081937524343,0.04639177201276734,0.005309613578079686,-0.0023810082780444386,0.026281060847823,-0.00545455686694607,-0.007874087230061555,-0.0035651234232668694,-0.002085423417364729,0.0
2022-08-09,0.00415541409307596,0.003358013518149461,0.006833648085135424,0.0,0.0070422229925550806,0.002386691009094166,0.010243358442286965,0.00365631482174944,0.003968237079609027,-0.001788939501753961,-0.003134787562328989,0.0018622896922502186
2022-08-10,-0.009019548336033356,-0.016049906424721483,0.009049787163181167,0.0,0.02097908441053753,0.005952388431569311,-0.003802198109804311,-0.005464392514782368,-0.005928828621837745,-0.005376342568987114,0.0,-0.001858828015996239
2022-08-11,0.017292310998846316,0.014483041681325082,0.024663639930134984,0.014778358972579841,0.003424604933780273,0.0011834597270337088,0.021628438760986635,0.0036629106535630562,0.013916441648514466,0.001801832812156512,0.004192706236633148,0.014897715537130818
2022-08-12,0.001648286324911652,-0.0006249107925174746,0.006564561299007288,-0.00970873225200708,0.01877145641329392,0.008274162988731959,-0.013698625579292578,0.0,-0.005882328200771392,0.010791457905451107,0.0020878308170464432,0.0
2022-08-16,0.002207361825967924,0.0037396261959075083,-0.002173845114976869,-0.009803999233171323,-0.0100503171353864,-0.03165295211537089,-0.011363612085908747,0.00364964270039958,0.005917134729257034,0.0017792964527536537,0.008333233703924137,0.009174271112563304
2022-08-17,-0.006729786501264545,-0.008769206471303082,0.030501061506304605,0.0,-0.0016921329803443186,-0.019370443927331338,0.0025542981713759794,-0.0018181856223153936,0.0,0.0,-0.0010331311077805827,0.0
2022-08-18,-0.003345925829843055,-0.0016436457659376735,-0.002114237199789981,0.004950534654542649,0.006779706489952408,-0.007407443983990958,-0.01910831421658621,0.007285989771107504,0.0,-0.00888105378300319,0.005170769607907966,0.0
2022-08-19,-0.006124322530585813,-0.01439364535696952,-0.019067756341270448,-0.014778358972579841,-0.0033670257983196006,-0.003731292752956694,0.0,0.005424966080956217,0.007843209414416963,0.005376436625119219,0.006172822685759138,0.0
2022-08-22,-0.012111390552335788,-0.02247686377181035,-0.008639250968377254,0.015000034872527213,0.011824477638723074,-0.019975083332963495,-0.018181843416051557,0.030575504293483435,-0.001945516969909522,-0.016042774745252397,-0.004089930859913493,0.0018182717650636615
2022-08-23,-0.011029405932741154,-0.015643273755028386,-0.017429290098309735,-0.019704422764791785,0.008347079725945283,-0.006369434864800905,-0.0013228794054652715,0.02443276554500451,-0.015594475075171421,0.0,-0.001026766750931385,-0.0018149716533520932
2022-08-24,0.004972555308174309,0.012407178716803191,0.031042175928846616,0.00100501601896541,0.02980145129681988,0.03333333333333344,0.029139185178090443,-0.034071530058419675,0.0,-0.01630434162531702,-0.007194187485772718,-0.005454423447388779
2022-08-25,0.012180048290457046,0.017941322094381373,0.00860216325732499,0.009036148179371706,-0.004823182834109319,0.014888411692082881,0.00900896460862155,0.01410937744179308,0.005940568195851759,0.011049719484890197,-0.0010352700110313195,0.0018280467823954538
2022-08-26,0.0015218505592420328,-0.0060938391814302495,-0.004264398575918205,0.0,0.009693046311702647,-0.02322745268667359,-0.003826560603907514,0.003478363462345424,0.001968495417347338,0.0,0.006217714350410075,0.0
2022-08-29,-0.021821637013435646,-0.028113897707528812,-0.027837300086313688,-0.02885571398249065,-0.009599993133666107,-0.030037557549540184,-0.02560805402187971,-0.012131834936235264,-0.01178787368941836,-0.023679439933226742,-0.011328533846204025,-0.016423285001118337
2022-08-30,0.009905698291471365,0.021964641886759395,0.0022026465076889767,0.0174180492161351,0.016155124541974653,0.040000008601396964,0.019710824892047674,-0.012280631591819469,0.007952252370579727,-0.003731407221684968,-0.0010417404307485612,0.011257026645148382
2022-08-31,0.008617185222166812,0.012571777685065788,0.024175788749311033,-0.005035286664695993,0.004769436793603088,-0.0062034129764341195,0.011598028653021508,0.00888081816081221,0.011834375227403049,0.0,-0.00625650040587622,0.0
2022-09-01,-0.022831229259701047,-0.02319584061855573,-0.040772454690129356,-0.027327860374908086,-0.0253164838774963,-0.03620482987203788,-0.0445861043209993,-0.0052816053857595024,-0.007797237537585766,-0.009363260358256631,-0.014690450113103215,-0.007421144409740954
2022-09-02,-0.0025667202225434504,-0.003095192838867944,0.0044742062372997715,0.007284012681239682,0.001623387399849907,-0.002590662576543168,0.0053334938712970015,0.014159322247269568,-0.003929361465329295,-0.0037806840153965515,-0.006389759085350555,0.0
2022-09-05,-0.0023781675504661592,-0.018387046517599037,0.0022272478245084493,0.0020660970035795145,-0.001620756284519409,-0.0025973193978535702,0.009283772791466083,-0.01221633495606389,-0.00788951297234275,-0.007590163251997795,-0.009646276007786336,-0.009345786946730605
2022-09-06,0.0026376589524952365,0.01040927805907832,-0.017777803647878176,0.00309284325785697,0.011363711798949128,0.0,-0.002628258216920032,-0.021201456532744523,0.001988063092644987,0.00956019279742204,0.017316049372394504,-0.0037737829248486454
2022-09-07,-0.01392521984123496,-0.014458752487045867,-0.009049787163181167,-0.018499492773608295,-0.02568221040094021,-0.039062619799247966,-0.03030285785892428,-0.005415173703068987,-0.009920592699022568,-0.018939322024834393,-0.013829827076091261,-0.015151405070293333
2022-09-08,0.0032906375398347176,0.012522937146557389,0.0022831831892891064,0.02303661806600754,-0.011532201224057292,0.017615290079617374,0.005434703367017457,-0.0018148858230058185,0.001001999700818601,-0.003860968653578989,0.011866123309633325,0.005769226631414881
2022-09-13,0.02737095012487689,0.02440182117525458,0.0478359095098948,0.0030705965589921114,0.015000100031445696,0.03462050412062556,0.060810861632473845,0.009090928111576746,0.00900897032180037,0.011627902245960442,-0.002132112124014096,0.0
2022-09-14,-0.01556215313063003,-0.01739477871681616,-0.023913079221959732,-0.04285710318136737,-0.034482840779426094,-0.03474906318093385,-0.020382209394151585,-0.01621615110482899,-0.003968130681145987,0.0019156410133180923,-0.0010684517742347577,0.0
2022-09-15,-0.003976845203527812,-0.001979727188214375,0.015590297241291351,0.007462709574737936,0.011904841134557032,-0.013333350121985554,0.007802401241268964,0.0,0.001991916325627452,-0.013384249846288054,-0.0117645961831927,0.0
2022-09-16,-0.007931472339207435,-0.014512819351154893,-0.015350971039837957,-0.011640285834995545,-0.0168066854291119,-0.02702706151795864,0.0038708826338640367,0.0,0.009940422073214661,-0.015503937469181328,-0.014069364762480885,-0.00764817810242957
2022-09-19,-0.011381712476204897,-0.02354423848130227,-0.013363049416783124,-0.011777286814653176,-0.0034188257747264084,-0.0013888444183322024,-0.007712027823876477,0.0018314051457988256,-0.005905486252041903,-0.01181101955458197,0.0,-0.005780342667032645
2022-09-20,0.005174849512109558,0.011224751290516366,0.018058718773754867,0.022751874825662766,0.006861033063978228,0.01947155920660326,0.011657890477730248,-0.0036564150002474927,-0.00792086378223189,0.017928280604674773,0.02085628814364915,-0.005813846031688219
2022-09-21,-0.008716825756486912,-0.007180852387471237,-0.008869120524194862,0.0,0.005110616414781166,0.04092759184297701,-0.01792564921811035,0.0,-0.0019959994382773294,0.013698659682858993,-0.01612910690236924,-0.003898839954904698
