날짜,SK㈜,롯데쇼핑,HD현대,서부티앤디,하나금융지주,SK리츠,롯데리츠,코람코라이프인프라리츠,신한서부티앤디리츠,코람코더원리츠
2022-08-10,0.009049773755656076,0.0,0.020979020979021046,0.005977683315621762,-0.0038022813688213253,-0.005533013648100327,-0.005928853754940677,-0.005376344086021501,0.0,-0.0018587360594795044
2022-08-11,0.024663677130044803,0.014778325123152802,0.003424657534246478,0.0010563845239666136,0.021628498727735312,0.0037091988130564246,0.013916500994035852,0.0018018018018017834,0.004192872117400492,0.014897579143389184
2022-08-12,0.006564551422319376,-0.009708737864077666,0.018771331058020424,0.008310249307479145,-0.013698630136986356,0.0,-0.00588235294117645,0.010791366906474753,0.0020876826722338038,0.0
2022-08-16,-0.0021739130434782483,-0.009803921568627416,-0.01005025125628145,-0.031658817373103054,-0.011363636363636354,0.003695491500369519,0.00591715976331364,0.001779359430605032,0.008333333333333304,0.00917431192660545
2022-08-17,0.030501089324618702,0.0,-0.0016920473773265332,-0.019319102945149935,0.0025542784163474774,-0.0018409425625920406,0.0,0.0,-0.0010330578512396382,0.0
2022-08-18,-0.0021141649048626032,0.004950495049504955,0.006779661016949046,-0.007439041190246631,-0.019108280254777066,0.007192917742530502,0.0,-0.008880994671403242,0.005170630816959676,0.0
2022-08-19,-0.01906779661016944,-0.014778325123152691,-0.0033670033670033517,-0.00374739764052745,0.0,0.005493499359091825,0.007843137254901933,0.005376344086021501,0.006172839506172867,0.0
2022-08-22,-0.008639308855291628,0.014999999999999902,0.011824324324324342,-0.019921983839509605,-0.018181818181818188,0.030595519941722715,-0.0019455252918287869,-0.016042780748663055,-0.004089979550102263,0.0018181818181817189
2022-08-23,-0.017429193899782147,-0.019704433497536922,0.008347245409014992,-0.006396588486140775,-0.001322751322751281,0.024385933910584967,-0.015594541910331383,0.0,-0.0010266940451745254,-0.001814882032667886
2022-08-24,0.03104212860310418,0.0010050251256281673,0.0298013245033113,0.03333333333333344,0.029139072847682135,-0.03398309470415728,0.0,-0.016304347826086918,-0.007194244604316502,-0.00545454545454549
2022-08-25,0.008602150537634357,0.009036144578313143,-0.004823151125401881,0.014952235913055612,0.009009009009008917,0.014107142857142874,0.005940594059405946,0.011049723756906049,-0.0010351966873706209,0.001828153564899404
2022-08-26,-0.004264392324093813,0.0,0.009693053311793154,-0.023325603601145772,-0.003826530612244916,0.003345659447085758,0.0019685039370078705,0.0,0.006217616580310947,0.0
2022-08-29,-0.027837259100642386,-0.028855721393034828,-0.009600000000000053,-0.029888268156424536,-0.025608194622279146,-0.012109512109512055,-0.011787819253438081,-0.023679417122040025,-0.011328527291452062,-0.01642335766423353
2022-08-30,0.0022026431718060735,0.01741803278688514,0.016155088852988664,0.03987906708897215,0.019710906701708275,-0.012257949902291676,0.007952286282306265,-0.003731343283582045,-0.0010416666666667185,0.0
2022-08-31,0.02417582417582409,-0.0050352467270896595,0.004769475357710551,-0.006230098297106412,0.011597938144329856,0.008992805755395628,0.01183431952662728,0.0,-0.006256517205422307,0.0
2022-09-01,-0.04077253218884125,-0.027327935222672073,-0.025316455696202556,-0.03622178879910842,-0.04458598726114649,-0.005347593582887722,-0.007797270955165692,-0.009363295880149836,-0.014690451206715638,-0.007421150278293154
2022-09-02,0.004474272930648837,0.007284079084287187,0.0016233766233766378,-0.002457357617808631,0.005333333333333412,0.014157706093189892,-0.003929273084479323,-0.003780718336483968,-0.006389776357827448,0.0
2022-09-05,0.00222717149220486,0.0020661157024792765,-0.0016207455429497752,-0.002608317635125368,0.009283819628647105,-0.012192966955292484,-0.007889546351084853,-0.007590132827324458,-0.009646302250803873,-0.009345794392523366
2022-09-06,-0.01777777777777778,0.003092783505154628,0.011363636363636465,0.0,-0.0026281208935611255,-0.021288014311270143,0.001988071570576455,0.009560229445506607,0.017316017316017396,-0.0037735849056603765
2022-09-07,-0.009049773755656076,-0.018499486125385434,-0.025682182985553803,-0.039081795728606705,-0.030303030303030276,-0.005300676293182205,-0.009920634920634885,-0.018939393939393923,-0.013829787234042601,-0.015151515151515138
2022-09-08,0.0022831050228311334,0.023036649214659644,-0.011532125205930832,0.017538554581191468,0.005434782608695565,-0.0018375597206908845,0.0010020040080160886,-0.0038610038610038533,0.011866235167206085,0.005769230769230749
2022-09-13,0.04783599088838275,0.003070624360286489,0.014999999999999902,0.03462109955423487,0.060810810810810745,0.009020618556700999,0.009009009009008917,0.011627906976744207,-0.002132196162046962,0.0
2022-09-14,-0.023913043478260843,-0.042857142857142816,-0.03448275862068961,-0.034611518023840326,-0.020382165605095537,-0.016237912789636932,-0.003968253968253954,0.0019157088122605526,-0.0010683760683760646,0.0
2022-09-15,0.015590200445434244,0.00746268656716409,0.011904761904761862,-0.013537637607854758,0.007802340702210753,0.0,0.0019920318725099584,-0.013384321223709361,-0.0117647058823529,0.0
2022-09-16,-0.015350877192982448,-0.011640211640211673,-0.01680672268907568,-0.026994420147790632,0.003870967741935516,0.0,0.00994035785288272,-0.015503875968992276,-0.01406926406926412,-0.007648183556405397
2022-09-19,-0.013363028953229383,-0.011777301927194839,-0.0034188034188034067,-0.001394916305021754,-0.007712082262210762,0.0018545994065282123,-0.0059055118110236116,-0.011811023622047223,0.0,-0.005780346820809301
2022-09-20,0.018058690744920947,0.02275189599133265,0.006861063464836947,0.019556107403383427,0.011658031088082943,-0.003702332469455727,-0.007920792079207928,0.017928286852589626,0.020856201975850697,-0.005813953488372103
2022-09-21,-0.008869179600886956,0.0,0.005110732538330387,0.040949916273405496,-0.017925736235595346,0.0,-0.001996007984031989,0.013698630136986356,-0.016129032258064502,-0.003898635477582846
2022-09-22,-0.006711409395973145,-0.006355932203389814,0.016949152542372836,-0.009213220239836173,-0.0052151238591916504,-0.02378298030471948,-0.0010000000000000009,-0.0038610038610038533,-0.0043715846994535346,-0.007827788649706457
2022-09-23,-0.03378378378378377,-0.03624733475479747,-0.013333333333333308,-0.031734317343173446,0.026212319790301475,-0.0019033117624667195,-0.0030030030030030463,-0.019379844961240345,0.007683863885839637,-0.015779092702169595
2022-09-26,-0.04895104895104896,-0.04535398230088494,-0.05236486486486491,-0.04786585365853657,-0.04214559386973182,-0.02631578947368418,-0.009036144578313254,-0.014822134387351804,-0.01851851851851849,-0.029058116232464903
2022-09-27,-0.014705882352941124,0.04171494785631524,-0.0035650623885917776,0.018731988472622474,-0.028000000000000025,-0.0019584802193497453,-0.005065856129685908,-0.014042126379137376,-0.023307436182020025,-0.019607843137254943
2022-09-28,-0.03482587064676612,-0.023359288097886566,-0.030411449016100156,-0.01555869872701554,0.00137174211248281,-0.01550235478806905,-0.010183299389002087,-0.017293997965411978,0.0,-0.023157894736842155
2022-09-29,0.0077319587628865705,-0.005694760820045608,0.014760147601476037,-0.017241379310344862,0.0,-0.003986446083316775,-0.004115226337448541,-0.0020703933747412417,-0.007954545454545436,-0.02155172413793105
2022-09-30,-0.01790281329923271,-0.009163802978235935,-0.016363636363636358,-0.0027615334632878907,-0.02876712328767128,-0.0040024014408645,0.012396694214876103,-0.009336099585062207,-0.010309278350515427,-0.01211453744493396
2022-10-04,0.04947916666666674,0.05317919075144517,0.05175600739371533,0.03339306075908133,0.05077574047954858,-0.008840667068515162,0.0,0.005235602094240788,-0.01157407407407407,-0.021181716833890696
2022-10-05,-0.007444168734491274,-0.03732162458836441,0.007029876977152849,-0.015447667087011396,0.02684563758389258,-0.0010135819987836525,-0.0010204081632653184,-0.00520833333333337,-0.008196721311475419,-0.004555808656036442
2022-10-06,0.012499999999999956,0.012542759407069504,0.010471204188481575,0.012968299711815456,-0.02352941176470591,0.006087662337662447,0.003064351378958108,-0.007329842931937169,-0.011806375442739103,0.02517162471395884
2022-10-07,0.01728395061728394,0.006756756756756799,0.020725388601036343,0.06954322743796437,0.01338688085676032,0.0038321903993545625,-0.004073319755600768,0.0021097046413502962,-0.002389486260453988,-0.016741071428571397
2022-10-11,-0.03155339805825241,-0.01118568232662187,-0.025380710659898442,-0.07300132998374464,-0.026420079260237816,-0.03857745629897524,-0.026584867075664653,-0.025263157894736876,-0.049101796407185594,-0.014755959137343955
2022-10-12,0.012531328320801949,0.007918552036199067,0.00694444444444442,0.010043041606886627,0.013568521031207537,-0.019644723092998917,-0.010504201680672232,-0.016198704103671746,-0.057934508816120944,-0.056451612903225756
2022-10-13,-0.012376237623762387,-0.019079685746352437,-0.010344827586206917,-0.03819444444444442,0.004016064257028162,-0.04220848433169899,-0.05838641188959659,-0.00658616904500553,-0.06149732620320858,-0.04761904761904767
2022-10-14,0.032581453634085156,0.017162471395880896,0.019163763066202044,0.030850016409583292,0.02533333333333343,-0.016470064544847562,-0.01014656144306647,-0.009944751381215422,0.015669515669515688,0.016666666666666607
2022-10-17,-0.036407766990291246,-0.0022497187851518996,-0.011965811965811923,-0.015600127347978332,-0.0039011703511053764,0.016745870106358973,-0.0432801822323462,-0.015625,-0.032258064516129004,-0.017654476670870167
2022-10-18,0.032745591939546514,0.02029312288613294,0.006920415224913601,0.010025873221215953,0.02872062663185382,0.02425995993768093,-0.025000000000000022,0.009070294784580435,0.01449275362318847,0.03209242618741981
2022-10-19,-0.0024390243902439046,-0.0055248618784530246,0.010309278350515427,-0.02433557476785142,0.002538071065989911,0.0010864841373317002,-0.020757020757020794,-0.011235955056179803,0.0,0.05721393034825861
2022-10-20,0.014669926650366705,0.020000000000000018,-0.006802721088435382,-0.023465703971119134,-0.008860759493670933,-0.05469937052311702,-0.04862842892768082,-0.026136363636363624,-0.02571428571428569,-0.04470588235294115
2022-10-21,-0.026506024096385583,-0.015250544662309351,-0.015410958904109595,-0.009074105192404591,-0.008939974457215838,-0.004592422502870286,-0.03014416775884665,0.007001166861143604,-0.016129032258064502,-0.014778325123152691
2022-10-24,0.0,-0.00553097345132747,-0.00521739130434784,0.027302017975241677,-0.02577319587628868,0.005767012687427853,0.0013513513513514486,0.012746234067207318,0.017883755588673722,0.02499999999999991
2022-10-25,0.022277227722772297,-0.015572858731924377,-0.012237762237762184,-0.01485638824694624,0.0092592592592593,0.014678899082568808,-0.03238866396761131,0.004576659038901587,0.007320644216691097,-0.013414634146341475
2022-10-26,-0.004842615012106588,-0.001129943502824804,-0.005309734513274322,-0.017928954423592547,0.02752293577981657,0.011301989150090508,-0.001394700139469962,0.006833712984054774,0.0043604651162789665,0.0049443757725586845
2022-10-27,0.024330900243308973,0.014705882352941124,0.04804270462633453,0.03975430813854297,0.04846938775510212,0.005364327223960741,0.029329608938547524,0.0237556561085972,0.01736613603473236,0.02829028290282909
2022-10-28,0.0,0.018952062430323213,0.02376910016977929,-0.0088611749261569,0.006082725060827299,-0.0020008892841262282,-0.004070556309362261,-0.016574585635359074,0.011379800853485111,-0.011961722488038284
2022-10-31,0.016627078384798155,-0.043763676148796504,0.00995024875621886,-0.00298013245033113,-0.00241837968561065,-0.022053909556694173,-0.021798365122615793,-0.004494382022471877,-0.012658227848101222,-0.006053268765133124
2022-11-01,0.01869158878504673,0.009153318077803174,0.003284072249589487,0.017934241115908245,0.00121212121212122,0.030296127562642328,0.013927576601671321,0.02483069977426644,0.02564102564102555,0.013398294762484664
2022-11-02,0.002293577981651307,0.015873015873015817,0.004909983633387904,-0.008809135399673762,-0.002421307506053294,-0.016360822462967106,-0.016483516483516536,0.012114537444933848,0.0,-0.006009615384615419
2022-11-03,0.004576659038901587,-0.006696428571428603,0.0,-0.019091507570770272,-0.008495145631068013,-0.003371544167228624,-0.03212290502793291,0.0010881392818280489,-0.002777777777777768,-0.006045949214026569
2022-11-04,-0.006833712984054663,0.008988764044943753,0.014657980456026065,0.004362416107382527,-0.002447980416156681,-0.009923319801533603,-0.02020202020202022,-0.017391304347826098,0.04178272980501396,-0.007299270072992692
2022-11-07,0.0183486238532109,-0.010022271714922093,0.024077046548956593,0.00601403274306711,0.0012269938650306678,0.023462414578587776,0.0,0.009955752212389424,-0.016042780748663055,0.03431372549019618
2022-11-08,0.009009009009008917,0.0022497187851517886,0.004702194357366851,0.023746263699767622,-0.001225490196078427,-0.006454484754061851,0.013254786450662692,0.00766703176341732,-0.012228260869565188,-0.0011848341232227888
2022-11-09,-0.0022321428571429047,0.0033670033670034627,-0.015600624024960985,-0.01151662611516624,0.01104294478527601,0.0022401433691756623,0.02761627906976738,0.018478260869565277,0.017881705639614776,0.01067615658362997
2022-11-10,-0.015659955257270708,-0.020134228187919434,-0.02535657686212356,-0.0014768624876928538,-0.015776699029126262,0.005364327223960741,0.0028288543140029265,0.002134471718249653,-0.024324324324324298,0.021126760563380254
2022-11-11,0.031818181818181746,0.028538812785388057,0.004878048780487809,0.056039441248972865,0.020961775585696563,0.0417963539350823,0.031029619181946355,0.03620873269435565,0.06371191135734078,0.05057471264367819
2022-11-14,-0.022026431718061623,0.005549389567147678,0.009708737864077666,-0.01680672268907568,-0.0036231884057971175,-0.0053350405463081785,0.039671682626539084,0.0,-0.01041666666666663,-0.012035010940919078
2022-11-15,-0.013513513513513487,-0.0033112582781457123,-0.012820512820512775,0.04115226337448563,-0.0072727272727273196,-0.012658227848101222,-0.0026315789473684292,0.005138746145940454,0.002631578947368318,0.012181616832779518
2022-11-16,0.004566210045662045,0.007751937984496138,0.009740259740259827,-0.013681970203709315,0.019536019536019467,0.0021729682746631784,0.005277044854881341,0.015337423312883347,0.005249343832020914,0.00875273522975939
2022-11-17,-0.015909090909090873,-0.029670329670329676,-0.003215434083601254,-0.01649198520345252,-0.017964071856287456,-0.002168256721595818,-0.007874015748031482,-0.0030211480362537513,0.0026109660574411553,-0.022776572668112838
2022-11-18,-0.025404157043879882,-0.010192525481313663,0.014516129032257963,-0.007052186177715081,0.009756097560975618,-0.006518904823989535,0.002645502645502562,-0.010101010101010055,0.00390625,-0.002219755826859071
2022-11-21,-0.011848341232227444,-0.006864988558352381,0.020667726550079424,-0.00694444444444442,0.013285024154589431,-0.004155730533683344,-0.0079155672823219,-0.0010204081632653184,-0.0012970168612191912,0.010011123470522909
2022-11-22,-0.011990407673860948,-0.017281105990783363,-0.009345794392523366,-0.003019707565162122,0.008343265792610355,-0.016253019986821826,0.007978723404255428,-0.002042900919305368,0.006493506493506551,0.009911894273127775
2022-11-23,-0.004854368932038833,0.009378663540445586,0.018867924528301883,0.022955523672883782,-0.0011820330969266601,0.0022326412145567964,0.003957783641160839,0.0122824974411464,-0.015483870967741953,-0.014176663031624903
2022-11-24,0.014634146341463428,-0.010452961672473893,-0.010802469135802517,0.019479507558048947,0.026035502958579926,-0.004455335263978566,0.009198423127463773,0.010111223458038499,0.002621231979030192,0.017699115044247815
2022-11-25,0.009615384615384581,0.0046948356807512415,0.009360374414976613,0.013604402323448506,-0.0011534025374856371,0.018796151264264926,0.01041666666666674,0.011011011011011096,-0.0039215686274509665,-0.0010869565217391797
2022-11-28,0.0023809523809523725,-0.029205607476635476,-0.0030911901081916993,-0.022771829286683754,-0.03348729792147809,-0.015154842960685255,0.005154639175257714,-0.007920792079207928,-0.002624671916010457,0.008705114254624613
2022-11-29,0.02375296912114022,0.012033694344163681,0.0046511627906977715,0.030246913580247003,0.045400238948626104,0.012042818911685904,0.007692307692307665,-0.0119760479041916,-0.006578947368421018,-0.009708737864077666
2022-11-30,0.016241299303944245,0.0047562425683709275,-0.00462962962962965,-0.0011983223487117556,0.01828571428571424,0.020713970912296098,-0.0025445292620864812,0.0010101010101009056,0.0013245033112583293,-0.0032679738562091387
2022-12-01,-0.006849315068493178,-0.0011834319526626835,0.007751937984496138,0.01739652069586084,0.032547699214365844,0.020293609671848012,0.014030612244897878,0.013118062563067578,0.005291005291005346,-0.007650273224043769
2022-12-02,-0.029885057471264354,-0.005924170616113722,-0.021538461538461506,0.007959905660377409,-0.009782608695652173,-0.018831993228946242,-0.012578616352201255,-0.0019920318725099584,-0.003947368421052588,-0.009911894273127775
2022-12-05,0.0,0.014302741358760418,0.009433962264151052,0.030125767768353295,0.001097694840834329,0.07979296959240889,0.006369426751592355,0.0059880239520957446,0.003963011889035695,0.0022246941045607205
2022-12-06,-0.007109004739336511,0.008225616921269108,0.007788161993769416,-0.017887563884156688,-0.005482456140350922,0.013780707010185633,-0.0025316455696202667,-0.011904761904761862,0.0,-0.008879023307436174
2022-12-07,-0.026252983293556076,0.05477855477855487,-0.012364760432766575,-0.002457357617808631,-0.027563395810363822,0.0,0.013959390862944066,0.002008032128514081,0.002631578947368318,0.0
2022-12-08,0.0,-0.02541436464088398,-0.009389671361502372,-0.01188233589334875,0.015873015873015817,-0.013593380614657202,0.003754693366708306,-0.0010020040080159776,-0.002624671916010457,-0.007838745800671898
2022-12-09,-0.002450980392156854,0.02154195011337867,0.00789889415481837,0.02243730752309725,0.036830357142857206,0.025564210105851748,-0.0012468827930174342,-0.004012036108325012,0.0,-0.009029345372460473
2022-12-12,-0.009828009828009798,0.017758046614872347,0.01724137931034475,-0.010183591508892698,0.016146393972013007,-0.0056475170399220564,0.011235955056179803,-0.009063444108761365,-0.0052631578947368585,0.007972665148063829
2022-12-13,0.00496277915632759,-0.004362050163576936,-0.006163328197226536,0.0013041588175626284,-0.018008474576271194,-0.0019584802193497453,-0.011111111111111072,0.00203252032520318,0.005291005291005346,0.0
2022-12-14,0.014814814814814836,-0.014238773274917849,0.013953488372093092,0.02329956584659909,-0.004314994606256728,0.005886970172684469,0.03995006242197263,0.012170385395537497,0.015789473684210575,-0.00790960451977396
2022-12-15,-0.012165450121654486,-0.02444444444444449,-0.004587155963302725,-0.036769905246782586,-0.034669555796316365,0.0,-0.00600240096038418,0.006012024048096087,-0.0090673575129534,-0.011389521640091105
2022-12-16,0.0024630541871921707,0.007972665148063829,-0.003072196620583667,-0.018499486125385434,0.004489337822671136,0.038431525555989055,-0.019323671497584516,0.009960159362549792,-0.016993464052287632,0.0
2022-12-19,-0.002457002457002422,-0.006779661016949157,0.0015408320493066618,0.009424083769633551,-0.004469273743016755,-0.016719894796167534,-0.0049261083743842304,0.01183431952662728,-0.0026595744680850686,0.0
2022-12-20,-0.012315270935960632,-0.004550625711035261,-0.012307692307692353,-0.016004742145821038,0.001122334455667895,0.0038211692777989636,-0.013613861386138626,0.0,-0.0040000000000000036,-0.0011520737327188613
2022-12-21,-0.004987531172069848,-0.0022857142857143353,0.012461059190031154,0.005421686746987842,0.015695067264573925,0.009326227636086815,0.020075282308657405,0.01949317738791434,-0.004016064257028162,0.0
2022-12-22,0.007518796992481258,0.030927835051546282,0.0015384615384614886,0.03624925104853216,0.0,0.026211578351876375,0.03075030750307506,-0.005736137667303964,0.008064516129032251,0.0023068050749712743
2022-12-23,-0.01243781094527363,-0.012222222222222245,-0.006144393241167445,-0.020670714079213615,-0.014348785871964642,-0.007350238882763649,0.0011933174224343368,0.017307692307692246,0.0,-0.004602991944764101
2022-12-26,0.010075566750629816,0.006749156355455588,-0.01391035548686248,0.010627306273062631,-0.0011198208286674616,-0.007219548315438695,-0.0011918951132300348,0.02457466918714557,-0.010666666666666713,0.0011560693641619046
2022-12-27,0.009975062344139696,0.016759776536312776,-0.0015673981191222097,0.04454505622900551,0.015695067264573925,-0.024053701286593343,0.007159904534606243,-0.005535055350553542,0.030997304582210283,0.002309468822170979
2022-12-28,-0.029629629629629672,0.01978021978021971,-0.05651491365777084,0.019155480984339945,-0.06953642384105962,0.0019105846388995928,-0.05213270142180093,-0.007421150278293154,-0.019607843137254943,-0.005760368663594417
2022-12-29,-0.03816793893129766,-0.0193965517241379,-0.04991680532445919,-0.03004527370009602,-0.0023724792408066353,0.03775743707093815,-0.0024999999999999467,0.0037383177570093906,-0.028000000000000025,-0.010428736964078755
2023-01-02,-0.021164021164021163,0.001098901098901095,-0.012259194395796813,-0.046534653465346576,-0.029726516052318686,-0.020029400955531074,0.006265664160401085,0.005586592178770999,0.03292181069958855,0.0187353629976581
2023-01-03,-0.00540540540540535,0.015367727771679496,-0.01773049645390068,0.005340453938584844,0.022058823529411686,0.01856366022876421,-0.028642590286425906,-0.007407407407407418,0.015936254980079667,0.008045977011494232
2023-01-04,0.024456521739130377,0.0,-0.014440433212996373,0.0,0.050359712230215736,-0.007363770250368162,0.007692307692307665,-0.013059701492537323,-0.0117647058823529,0.009122006841505215
2023-01-05,-0.0053050397877983935,0.015135135135135203,0.016483516483516425,0.010919285819684266,0.07191780821917804,0.007418397626112849,0.0330788804071247,0.011342155009451904,0.021164021164021163,0.031638418079096065
2023-01-06,-0.005333333333333301,0.0031948881789136685,0.009009009009008917,0.02525178806013728,0.03940362087326954,-0.007363770250368162,-0.008620689655172376,0.005607476635514086,0.022020725388601115,0.009857612267250904
2023-01-09,0.03753351206434319,0.03715498938428885,0.005357142857142838,0.014379271070614985,-0.0030737704918032405,0.012796735905044487,0.00496894409937898,0.0037174721189590088,0.005069708491761693,-0.0032537960954447387
2023-01-10,-0.02067183462532296,-0.004094165813715467,0.003552397868561208,-0.016701754385964884,0.01541623843782114,-0.0016480498077274808,-0.0024721878862793423,0.0,-0.0012610340479193294,-0.014145810663764968
2023-01-11,0.0,0.016443987667009274,0.0,0.010419640308307221,-0.03238866396761131,-0.016324284666177524,-0.0037174721189591198,-0.005555555555555536,-0.0037878787878787845,0.0066225165562914245
2023-01-12,0.005277044854881341,-0.009100101112234582,0.014159292035398341,-0.021895747987003777,0.006276150627614996,0.0035427932127540807,0.006218905472636926,-0.0018621973929237035,0.03802281368821303,0.010964912280701844
2023-01-13,0.013123359580052396,-0.005102040816326481,0.04363001745200701,0.009243212016175617,0.029106029106028997,0.00557413600891854,0.0012360939431397266,0.00746268656716409,0.006105006105006083,0.022776572668112838
2023-01-16,0.007772020725388629,0.01846153846153853,-0.015050167224080258,0.03520320549513456,0.06262626262626259,-0.003695491500369519,0.04938271604938271,0.0,0.00728155339805836,0.026511134676564074
2023-01-17,-0.0025706940874036244,-0.001007049345417954,0.032258064516129004,-0.03276195742327892,-0.0076045627376425395,-0.007232937685459961,-0.0023529411764705577,0.014814814814814836,-0.010843373493975905,-0.010330578512396715
2023-01-18,-0.010309278350515427,0.02822580645161299,-0.008223684210526327,0.009146777190224276,-0.021072796934865856,-0.005604334018307511,0.015330188679245182,-0.007299270072992692,0.023142509135200884,-0.01043841336116913
