,"[D210000] 재무상태표, 유동/비유동법 - 연결 | Statement of financial position, current/non-current - Consolidated financial statements (Unit: KRW)","[D210000] 재무상태표, 유동/비유동법 - 연결 | Statement of financial position, current/non-current - Consolidated financial statements (Unit: KRW)","[D210000] 재무상태표, 유동/비유동법 - 연결 | Statement of financial position, current/non-current - Consolidated financial statements (Unit: KRW)","[D210000] 재무상태표, 유동/비유동법 - 연결 | Statement of financial position, current/non-current - Consolidated financial statements (Unit: KRW)","[D210000] 재무상태표, 유동/비유동법 - 연결 | Statement of financial position, current/non-current - Consolidated financial statements (Unit: KRW)","[D210000] 재무상태표, 유동/비유동법 - 연결 | Statement of financial position, current/non-current - Consolidated financial statements (Unit: KRW)","[D210000] 재무상태표, 유동/비유동법 - 연결 | Statement of financial position, current/non-current - Consolidated financial statements (Unit: KRW)",20230930,20230331,20220930,20220331,20210930,20210331,20200930,20200331,20190930,20190331,20180930
,concept_id,label_ko,label_en,class0,class1,class2,class3,"('연결재무제표',)","('연결재무제표',)","('연결재무제표',)","('연결재무제표',)","('연결재무제표',)","('연결재무제표',)","('연결재무제표',)","('연결재무제표',)","('연결재무제표',)","('연결재무제표',)","('연결재무제표',)"
25,ifrs-full_OtherNoncurrentFinancialLiabilities,기타비유동금융부채,Other non-current financial liabilities,재무상태표 [개요],부채 [개요],비유동부채,기타비유동금융부채,10988979.0,27276606.0,0.0,0.0,10988757.0,0.0,43334327.0,0.0,0.0,,
26,ifrs-full_OtherNoncurrentLiabilities,기타 비유동 부채,Other non-current liabilities,재무상태표 [개요],부채 [개요],비유동부채,기타 비유동 부채,3520593899.0,3789660120.0,3876851198.0,3855509017.0,3659617605.0,3190200866.0,2447038071.0,2602063371.0,2709180312.0,2727637669.0,2380311331.0
27,ifrs-full_Liabilities,부채총계,Total liabilities,재무상태표 [개요],부채 [개요],부채총계,,1220197324247.0,1444714788749.0,1443141035710.0,1556250564079.0,1561690684332.0,1179930655456.0,1021861970101.0,531866272678.0,461103802648.0,459356846410.0,353494157701.0
28,ifrs-full_EquityAttributableToOwnersOfParent,지배기업의 소유주에게 귀속되는 자본,Equity attributable to owners of parent,재무상태표 [개요],자본 [개요],지배기업의 소유주에게 귀속되는 자본,,545684173195.0,419825486073.0,426519457401.0,278163555304.0,284310632363.0,293222206127.0,297067768654.0,276024627696.0,278566195953.0,283722122883.0,236822191497.0
29,ifrs-full_IssuedCapital,자본금,Issued capital,재무상태표 [개요],자본 [개요],지배기업의 소유주에게 귀속되는 자본,자본금,92100123000.0,77830123000.0,77830123000.0,56330123000.0,56330123000.0,56330123000.0,56330123000.0,51630123000.0,51630123000.0,51630123000.0,42106123000.0
30,entity01276594_udf_BS_201928125537293_EquityAttributableToOwnersOfParent,기타불입자본,Capital surplus and Elements of other stockholder's equity,재무상태표 [개요],자본 [개요],지배기업의 소유주에게 귀속되는 자본,기타불입자본,441165676932.0,381839325540.0,381839325540.0,248192545540.0,248231866534.0,248629700599.0,248629700599.0,226181597841.0,226185193274.0,226189045480.0,202167013348.0
31,ifrs-full_RetainedEarnings,이익잉여금(결손금),Retained earnings (deficit),재무상태표 [개요],자본 [개요],지배기업의 소유주에게 귀속되는 자본,이익잉여금(결손금),12418373263.0,-39843962467.0,-33149991139.0,-26359113236.0,-20251357171.0,-11737617472.0,-7892054945.0,-1787093145.0,750879679.0,5902954403.0,-7450944851.0
32,ifrs-full_NoncontrollingInterests,비지배지분,Non-controlling interests,재무상태표 [개요],자본 [개요],비지배지분,,59541210958.0,59532789040.0,59250416437.0,59243583561.0,59516158457.0,60283362116.0,59834683400.0,1934585114.0,0.0,0.0,0.0
33,ifrs-full_Equity,자본총계,Total equity,재무상태표 [개요],자본 [개요],자본총계,,605225384153.0,479358275113.0,485769873838.0,337407138865.0,343826790820.0,353505568243.0,356902452054.0,277959212810.0,278566195953.0,283722122883.0,236822191497.0
34,ifrs-full_EquityAndLiabilities,자본과부채총계,Total equity and liabilities,재무상태표 [개요],자본과부채총계,,,1825422708400.0,1924073063862.0,1928910909548.0,1893657702944.0,1905517475152.0,1533436223699.0,1378764422155.0,809825485488.0,739669998601.0,743078969293.0,590316349198.0
